,KM_estimate,timeline,Arm,Event
11548,0.03499936697613837,2.903985489203188,Inclisiran,MI
11549,0.03500436327749534,2.90401115887771,Inclisiran,MI
11550,0.03500935957885243,2.904073978506861,Inclisiran,MI
11551,0.0350143558802094,2.904126687130192,Inclisiran,MI
11552,0.03501935218156582,2.904162057576424,Inclisiran,MI
11553,0.03502434848292335,2.9043017728692475,Inclisiran,MI
11554,0.035029344784281546,2.9048617489857205,Inclisiran,MI
11555,0.03503434108563863,2.90511537705866,Inclisiran,MI
11556,0.03503434108563863,2.905115495324436,Inclisiran,MI
11557,0.035039337412865246,2.9051666272975782,Inclisiran,MI
11558,0.03504433374009153,2.9054102076352684,Inclisiran,MI
11559,0.03504433374009153,2.905430591767967,Inclisiran,MI
11560,0.03504433374009153,2.9063273394632883,Inclisiran,MI
11561,0.03504433374009153,2.9064594000036497,Inclisiran,MI
11562,0.035049330144929836,2.9067287364219445,Inclisiran,MI
11563,0.035049330144929836,2.9069962402731573,Inclisiran,MI
11564,0.035049330144929836,2.907318079888161,Inclisiran,MI
11565,0.035049330144929836,2.9075110191013604,Inclisiran,MI
11566,0.03505432662738028,2.9075304133593347,Inclisiran,MI
11567,0.03505932310983151,2.9075415224215435,Inclisiran,MI
11568,0.03506431959228318,2.9075632113954883,Inclisiran,MI
11569,0.03506931607473318,2.9077880098080766,Inclisiran,MI
11570,0.03506931607473318,2.907874895197266,Inclisiran,MI
11571,0.03506931607473318,2.907941064991352,Inclisiran,MI
11572,0.03506931607473318,2.908567105131119,Inclisiran,MI
11573,0.03507431263480232,2.9087239135442684,Inclisiran,MI
11574,0.03507431263480232,2.9088488692104124,Inclisiran,MI
11575,0.03507930922074365,2.9094817800192154,Inclisiran,MI
11576,0.03507930922074365,2.90958491200108,Inclisiran,MI
11577,0.03508430583256017,2.909604278280721,Inclisiran,MI
11578,0.03508430583256017,2.909801796833062,Inclisiran,MI
11579,0.03508930247024922,2.909912514140541,Inclisiran,MI
11580,0.03509429910793904,2.9106230601620195,Inclisiran,MI
11581,0.03509929574562909,2.9112656207089413,Inclisiran,MI
11582,0.03510429238331758,2.9120773820004247,Inclisiran,MI
11583,0.03510928902100763,2.912136837658556,Inclisiran,MI
11584,0.03511428565869723,2.912264946372712,Inclisiran,MI
11585,0.03511928229638783,2.913390090225126,Inclisiran,MI
11586,0.035124278934077546,2.913541278085752,Inclisiran,MI
11587,0.03512927557176593,2.9136021916155763,Inclisiran,MI
11588,0.03512927557176593,2.9138351123542727,Inclisiran,MI
11589,0.03512927557176593,2.914338060983488,Inclisiran,MI
11590,0.03513427226120713,2.9144303697967606,Inclisiran,MI
11591,0.03513427226120713,2.9149263900469253,Inclisiran,MI
11592,0.03513427226120713,2.914945217669556,Inclisiran,MI
11593,0.03513427226120713,2.915683934393416,Inclisiran,MI
11594,0.03513427226120713,2.915700678930467,Inclisiran,MI
11595,0.03513427226120713,2.91579071109598,Inclisiran,MI
11596,0.03513926908003284,2.915825642801748,Inclisiran,MI
11597,0.03514426589885633,2.916467696200171,Inclisiran,MI
11598,0.03514926271768071,2.916877442053478,Inclisiran,MI
11599,0.03514926271768071,2.9170285307242265,Inclisiran,MI
11600,0.03514926271768071,2.9173975026987145,Inclisiran,MI
11601,0.03515425958826246,2.918314375980638,Inclisiran,MI
11602,0.035159256458842436,2.918595460309773,Inclisiran,MI
11603,0.035159256458842436,2.9196543476322585,Inclisiran,MI
11604,0.03516425335530182,2.919788476285927,Inclisiran,MI
11605,0.03516925025176021,2.919851409031679,Inclisiran,MI
11606,0.03516925025176021,2.919871613316912,Inclisiran,MI
11607,0.03516925025176021,2.920019533122592,Inclisiran,MI
11608,0.03516925025176021,2.9203582047563703,Inclisiran,MI
11609,0.0351742472258576,2.920760563957208,Inclisiran,MI
11610,0.03517924419995622,2.9210514812674853,Inclisiran,MI
11611,0.035184241174054054,2.921337656818105,Inclisiran,MI
11612,0.03518923814815078,2.921437718186596,Inclisiran,MI
11613,0.035194235122249506,2.921785064388768,Inclisiran,MI
11614,0.035194235122249506,2.922016389692536,Inclisiran,MI
11615,0.035194235122249506,2.9222076504672123,Inclisiran,MI
11616,0.035199232148109494,2.9227503605272407,Inclisiran,MI
11617,0.035204229173968815,2.9232471773154733,Inclisiran,MI
11618,0.0352092261998288,2.924058813625457,Inclisiran,MI
11619,0.03521422322568757,2.9243829649428226,Inclisiran,MI
11620,0.03521422322568757,2.9246323184596186,Inclisiran,MI
11621,0.03521922027742819,2.9251145172850683,Inclisiran,MI
11622,0.03521922027742819,2.925127873651613,Inclisiran,MI
11623,0.03521922027742819,2.9252514902225792,Inclisiran,MI
11624,0.03521922027742819,2.925787473467504,Inclisiran,MI
11625,0.035224217406816805,2.9258202512559017,Inclisiran,MI
11626,0.035224217406816805,2.9265918457505764,Inclisiran,MI
11627,0.03522921456208883,2.926629929433823,Inclisiran,MI
11628,0.035234211717362296,2.926638968704786,Inclisiran,MI
11629,0.03523920887263354,2.9270001816850497,Inclisiran,MI
11630,0.03523920887263354,2.927200123653207,Inclisiran,MI
11631,0.03523920887263354,2.927317147546056,Inclisiran,MI
11632,0.03523920887263354,2.927370541453078,Inclisiran,MI
11633,0.03524420610555756,2.9277676408720485,Inclisiran,MI
11634,0.03524920333848136,2.927861883087587,Inclisiran,MI
11635,0.035254200571404826,2.9279799138454483,Inclisiran,MI
11636,0.035254200571404826,2.9280033113189883,Inclisiran,MI
11637,0.03525919783021514,2.928116695458248,Inclisiran,MI
11638,0.03525919783021514,2.9284666932005714,Inclisiran,MI
11639,0.03525919783021514,2.9286198486677937,Inclisiran,MI
11640,0.035264195140795596,2.929315634901468,Inclisiran,MI
11641,0.035264195140795596,2.9294869952996163,Inclisiran,MI
11642,0.035264195140795596,2.9295955142589745,Inclisiran,MI
11643,0.03526919250314842,2.930840006527421,Inclisiran,MI
11644,0.03527418986550024,2.931722109930683,Inclisiran,MI
11645,0.03527418986550024,2.932147189303508,Inclisiran,MI
11646,0.03527418986550024,2.9325919354254806,Inclisiran,MI
11647,0.03527918727962631,2.9326279149947245,Inclisiran,MI
11648,0.03527918727962631,2.9326865921304885,Inclisiran,MI
11649,0.035284184719640566,2.932860804495588,Inclisiran,MI
11650,0.035289182159655486,2.9329408092854825,Inclisiran,MI
11651,0.03529417959967085,2.9338858355078075,Inclisiran,MI
11652,0.03529917703968466,2.9339824048479137,Inclisiran,MI
11653,0.03530417447969847,2.9340141301200218,Inclisiran,MI
11654,0.03530417447969847,2.9342069119773253,Inclisiran,MI
11655,0.03530917194560146,2.934326717472575,Inclisiran,MI
11656,0.035314169411505225,2.9349616727250054,Inclisiran,MI
11657,0.03531916687740788,2.9350316226259934,Inclisiran,MI
11658,0.03532416434331087,2.9360705578470103,Inclisiran,MI
11659,0.03532916180921386,2.936094637516613,Inclisiran,MI
11660,0.03532916180921386,2.936226076680699,Inclisiran,MI
11661,0.03532916180921386,2.936311924027637,Inclisiran,MI
11662,0.03533415932689443,2.9367115758633737,Inclisiran,MI
11663,0.035339156844577335,2.9370447396258856,Inclisiran,MI
11664,0.03534415436225902,2.937487098043712,Inclisiran,MI
11665,0.035349151879942475,2.937779683818464,Inclisiran,MI
11666,0.035354149397624046,2.937866641937602,Inclisiran,MI
11667,0.03535914691530695,2.9380031233384845,Inclisiran,MI
11668,0.03536414443298752,2.938121841601956,Inclisiran,MI
11669,0.035369141950670424,2.938154705809334,Inclisiran,MI
11670,0.035369141950670424,2.9382254755382915,Inclisiran,MI
11671,0.035369141950670424,2.9383435184902904,Inclisiran,MI
11672,0.035369141950670424,2.9383473018610324,Inclisiran,MI
11673,0.035369141950670424,2.938388619758823,Inclisiran,MI
11674,0.03537413957191737,2.9384373994121247,Inclisiran,MI
11675,0.035379137193166876,2.938520124563205,Inclisiran,MI
11676,0.03538413481441349,2.938901387530297,Inclisiran,MI
11677,0.03538913243566222,2.938949656273734,Inclisiran,MI
11678,0.035394130056910944,2.9391751425965564,Inclisiran,MI
11679,0.035394130056910944,2.939224643333374,Inclisiran,MI
11680,0.03539912770405185,2.939513991339553,Inclisiran,MI
11681,0.03540412535119364,2.93974692148856,Inclisiran,MI
11682,0.03540912299833454,2.939890777996073,Inclisiran,MI
11683,0.03541412064547411,2.9404647672049458,Inclisiran,MI
11684,0.03541911829261546,2.940709251222914,Inclisiran,MI
11685,0.03541911829261546,2.94089949691856,Inclisiran,MI
11686,0.035424115965650205,2.94115682491794,Inclisiran,MI
11687,0.035424115965650205,2.941391708969363,Inclisiran,MI
11688,0.03542911366457924,2.941921332221306,Inclisiran,MI
11689,0.03543411136350705,2.9419587156465603,Inclisiran,MI
11690,0.03543411136350705,2.9423021536461444,Inclisiran,MI
11691,0.03543910908832981,2.9425842106069946,Inclisiran,MI
11692,0.035444106813152354,2.9433590222432184,Inclisiran,MI
11693,0.035449104537976006,2.9433620677044874,Inclisiran,MI
11694,0.03545410226279899,2.943899515158728,Inclisiran,MI
11695,0.03545909998762242,2.945079049942329,Inclisiran,MI
11696,0.03545909998762242,2.9450984072894384,Inclisiran,MI
11697,0.03545909998762242,2.945316545193987,Inclisiran,MI
11698,0.03546409776423609,2.945337751767599,Inclisiran,MI
11699,0.03546909554085098,2.9453440014696057,Inclisiran,MI
11700,0.03547409331746698,2.9456116083881123,Inclisiran,MI
11701,0.03547909109408187,2.946051132408402,Inclisiran,MI
11702,0.03547909109408187,2.946179265170329,Inclisiran,MI
11703,0.03548408889659427,2.946196378349604,Inclisiran,MI
11704,0.03548908669910655,2.94746703860492,Inclisiran,MI
11705,0.03548908669910655,2.947569089421066,Inclisiran,MI
11706,0.03549408452751679,2.947574793770814,Inclisiran,MI
11707,0.03549908235592447,2.947591739530248,Inclisiran,MI
11708,0.03550408018433282,2.9482584408556574,Inclisiran,MI
11709,0.035509078012743056,2.948293389806726,Inclisiran,MI
11710,0.03551407584115174,2.949048428991781,Inclisiran,MI
11711,0.03551407584115174,2.9491441938803886,Inclisiran,MI
11712,0.03551407584115174,2.9492811959518344,Inclisiran,MI
11713,0.03551407584115174,2.9493465629771745,Inclisiran,MI
11714,0.0355190737472566,2.94981033973036,Inclisiran,MI
11715,0.0355190737472566,2.950004319693208,Inclisiran,MI
11716,0.03552407167926108,2.950394878653481,Inclisiran,MI
11717,0.035529069611263786,2.9504534973870453,Inclisiran,MI
11718,0.035534067543266046,2.950499202226055,Inclisiran,MI
11719,0.035539065475269416,2.950835744238089,Inclisiran,MI
11720,0.03554406340727356,2.9509569890982803,Inclisiran,MI
11721,0.03554906133927649,2.9511148093641086,Inclisiran,MI
11722,0.03554906133927649,2.9514248399568235,Inclisiran,MI
11723,0.03555405929717981,2.951859962519801,Inclisiran,MI
11724,0.035559057255082904,2.952029527077336,Inclisiran,MI
11725,0.035564055212987,2.952749385924002,Inclisiran,MI
11726,0.035564055212987,2.952763018103413,Inclisiran,MI
11727,0.03556905319679016,2.953024650269549,Inclisiran,MI
11728,0.03557405118059542,2.953044110428217,Inclisiran,MI
11729,0.03557904916439891,2.9532104947105973,Inclisiran,MI
11730,0.03557904916439891,2.953352350556921,Inclisiran,MI
11731,0.03557904916439891,2.953629605819064,Inclisiran,MI
11732,0.035584047200006186,2.953905872528906,Inclisiran,MI
11733,0.035584047200006186,2.9539162547785813,Inclisiran,MI
11734,0.035584047200006186,2.9540067230353766,Inclisiran,MI
11735,0.03558904528741769,2.954491115680104,Inclisiran,MI
11736,0.03558904528741769,2.9545895221802634,Inclisiran,MI
11737,0.035594043400733355,2.95468649520492,Inclisiran,MI
11738,0.035594043400733355,2.9548825046499445,Inclisiran,MI
11739,0.03559904153995075,2.955151502053217,Inclisiran,MI
11740,0.03559904153995075,2.955454652173356,Inclisiran,MI
11741,0.03559904153995075,2.95569247671522,Inclisiran,MI
11742,0.03559904153995075,2.95621043728722,Inclisiran,MI
11743,0.03560403975688231,2.956498903213616,Inclisiran,MI
11744,0.03560903797381165,2.957267995099094,Inclisiran,MI
11745,0.03560903797381165,2.957513811007245,Inclisiran,MI
11746,0.03561403621664738,2.9575528725149014,Inclisiran,MI
11747,0.03561403621664738,2.957673905944997,Inclisiran,MI
11748,0.03561403621664738,2.957693671967074,Inclisiran,MI
11749,0.03561903451129389,2.957753427125314,Inclisiran,MI
11750,0.03561903451129389,2.957881411842499,Inclisiran,MI
11751,0.03561903451129389,2.958331470220475,Inclisiran,MI
11752,0.035624032857752064,2.9584569274499435,Inclisiran,MI
11753,0.035629031204208905,2.958475468446648,Inclisiran,MI
11754,0.035629031204208905,2.9588431866411,Inclisiran,MI
11755,0.03563402957657269,2.958935109566557,Inclisiran,MI
11756,0.03563902794893781,2.9590975917393747,Inclisiran,MI
11757,0.03564402632130059,2.959177156851694,Inclisiran,MI
11758,0.03564902469366593,2.9597008440983714,Inclisiran,MI
11759,0.03565402306603027,2.960062581985285,Inclisiran,MI
11760,0.03565902143839317,2.960436779550028,Inclisiran,MI
11761,0.03566401981075773,2.9605738861884534,Inclisiran,MI
11762,0.03566901818312218,2.960722733924061,Inclisiran,MI
11763,0.03566901818312218,2.960894373521276,Inclisiran,MI
11764,0.03567401658139335,2.9614071202416223,Inclisiran,MI
11765,0.03567401658139335,2.9614213653376704,Inclisiran,MI
11766,0.03567901500557402,2.96143529879297,Inclisiran,MI
11767,0.03567901500557402,2.9615849831200105,Inclisiran,MI
11768,0.03568401345566352,2.9616040084295703,Inclisiran,MI
11769,0.03568901190575258,2.9618467868507183,Inclisiran,MI
11770,0.03568901190575258,2.961885522973009,Inclisiran,MI
11771,0.03569401038175113,2.962088158265078,Inclisiran,MI
11772,0.03569401038175113,2.962269995384326,Inclisiran,MI
11773,0.0356990088836584,2.9623085445588204,Inclisiran,MI
11774,0.035704007385565784,2.962798458159772,Inclisiran,MI
11775,0.0357090058874745,2.963122492755704,Inclisiran,MI
11776,0.0357090058874745,2.963213583408257,Inclisiran,MI
11777,0.0357090058874745,2.963313840771471,Inclisiran,MI
11778,0.0357090058874745,2.963371878390856,Inclisiran,MI
11779,0.03571400446711481,2.9635035649034167,Inclisiran,MI
11780,0.03571900304675346,2.9640592860471835,Inclisiran,MI
11781,0.035724001626393775,2.9641234688215987,Inclisiran,MI
11782,0.035724001626393775,2.964131722803466,Inclisiran,MI
11783,0.035724001626393775,2.964148679515388,Inclisiran,MI
11784,0.03572900025785697,2.964319156553374,Inclisiran,MI
11785,0.03573399888932072,2.9644581141998723,Inclisiran,MI
11786,0.03573899752078469,2.9648245719572297,Inclisiran,MI
11787,0.03573899752078469,2.9648302021281587,Inclisiran,MI
11788,0.0357439961781606,2.9653256796768925,Inclisiran,MI
11789,0.03574899483553606,2.9657586083465053,Inclisiran,MI
11790,0.035753993492912306,2.965791380943372,Inclisiran,MI
11791,0.035753993492912306,2.965845727719455,Inclisiran,MI
11792,0.03575899217620082,2.965926502185703,Inclisiran,MI
11793,0.035763990859491224,2.966004733074722,Inclisiran,MI
11794,0.035763990859491224,2.966274793225216,Inclisiran,MI
11795,0.035768989568694454,2.9663627973555062,Inclisiran,MI
11796,0.03577398827789702,2.966397749801684,Inclisiran,MI
11797,0.035778986987100136,2.9669801015306763,Inclisiran,MI
11798,0.0357839856963037,2.967917680349312,Inclisiran,MI
11799,0.035788984405507374,2.9681533935193545,Inclisiran,MI
11800,0.03579398311470927,2.9682429013127702,Inclisiran,MI
11801,0.03579898182391239,2.9685515123632285,Inclisiran,MI
11802,0.03579898182391239,2.968835128548104,Inclisiran,MI
11803,0.03580398055902889,2.969238807710461,Inclisiran,MI
11804,0.0358089792941475,2.9694350063174784,Inclisiran,MI
11805,0.035813978029266336,2.969442843814728,Inclisiran,MI
11806,0.0358189767643835,2.969754903418105,Inclisiran,MI
11807,0.035823975499502,2.969920081177805,Inclisiran,MI
11808,0.035823975499502,2.970220135390845,Inclisiran,MI
11809,0.035823975499502,2.970337156100242,Inclisiran,MI
11810,0.035823975499502,2.970409035520338,Inclisiran,MI
11811,0.03582897431236853,2.9704730229703893,Inclisiran,MI
11812,0.0358339731252334,2.9705481226011017,Inclisiran,MI
11813,0.03583897193810137,2.9706240672512325,Inclisiran,MI
11814,0.03583897193810137,2.970648956344653,Inclisiran,MI
11815,0.03584397077688539,2.970665715569404,Inclisiran,MI
11816,0.0358489696156683,2.970970378633417,Inclisiran,MI
11817,0.035853968454451546,2.9709946624827506,Inclisiran,MI
11818,0.035853968454451546,2.971341936696032,Inclisiran,MI
11819,0.035858967319152724,2.9717191646867067,Inclisiran,MI
11820,0.035858967319152724,2.972429484103276,Inclisiran,MI
11821,0.035863966209772724,2.97253365818367,Inclisiran,MI
11822,0.035863966209772724,2.9725748264825365,Inclisiran,MI
11823,0.03586896512631088,2.9726044534808302,Inclisiran,MI
11824,0.03587396404284937,2.973065643041599,Inclisiran,MI
11825,0.035878962959386085,2.9749717005714085,Inclisiran,MI
11826,0.03588396187592424,2.97610279576184,Inclisiran,MI
11827,0.03588896079246351,2.9761598379757976,Inclisiran,MI
11828,0.035893959709000334,2.976667734564733,Inclisiran,MI
11829,0.035893959709000334,2.9768399911576044,Inclisiran,MI
11830,0.03589895865145776,2.97703267825262,Inclisiran,MI
11831,0.03589895865145776,2.9770413032378604,Inclisiran,MI
11832,0.03589895865145776,2.977458685002627,Inclisiran,MI
11833,0.03589895865145776,2.9775570200065693,Inclisiran,MI
11834,0.035903957671676645,2.978089781330302,Inclisiran,MI
11835,0.035903957671676645,2.978773516622488,Inclisiran,MI
11836,0.035908956717817686,2.979856228295934,Inclisiran,MI
11837,0.03591395576395717,2.9803623895694886,Inclisiran,MI
11838,0.03591395576395717,2.9805392881863595,Inclisiran,MI
11839,0.035918954836017813,2.980638211227509,Inclisiran,MI
11840,0.035918954836017813,2.980954204357079,Inclisiran,MI
11841,0.035923953934000497,2.9810899531986843,Inclisiran,MI
11842,0.035928953031983846,2.9811672220382257,Inclisiran,MI
11843,0.035928953031983846,2.9817850936491155,Inclisiran,MI
11844,0.0359339521558899,2.9818726409391894,Inclisiran,MI
11845,0.03593895127979574,2.981909518076298,Inclisiran,MI
11846,0.03594395040370113,2.9820025604344376,Inclisiran,MI
11847,0.03594395040370113,2.982079108478424,Inclisiran,MI
11848,0.03594395040370113,2.9821021303497792,Inclisiran,MI
11849,0.03594894957945327,2.982454642064434,Inclisiran,MI
11850,0.03594894957945327,2.982904118960281,Inclisiran,MI
11851,0.03594894957945327,2.984049336141908,Inclisiran,MI
11852,0.03594894957945327,2.9840771231873915,Inclisiran,MI
11853,0.035953948832976534,2.9841773592287946,Inclisiran,MI
11854,0.03595894808650224,2.9841957374024544,Inclisiran,MI
11855,0.035963947340026836,2.9845057256112373,Inclisiran,MI
11856,0.03596894659355154,2.9849951797380734,Inclisiran,MI
11857,0.03597394584707625,2.9852604266355405,Inclisiran,MI
11858,0.03597894510060062,2.985361740751289,Inclisiran,MI
11859,0.03598394435412433,2.9857393980513565,Inclisiran,MI
11860,0.03598394435412433,2.9858113410802622,Inclisiran,MI
11861,0.03598394435412433,2.986594720601678,Inclisiran,MI
11862,0.03598394435412433,2.986689803971958,Inclisiran,MI
11863,0.03598394435412433,2.9870852864703727,Inclisiran,MI
11864,0.03598394435412433,2.987788250912276,Inclisiran,MI
11865,0.03598394435412433,2.9882657573068827,Inclisiran,MI
11866,0.03598894376320594,2.988464099084997,Inclisiran,MI
11867,0.0359939431722881,2.989045838220818,Inclisiran,MI
11868,0.03599894258137082,2.989077585426028,Inclisiran,MI
11869,0.03600394199045187,2.989147153267409,Inclisiran,MI
11870,0.03600894139953448,2.989153984020932,Inclisiran,MI
11871,0.03601394080861686,2.989485857881581,Inclisiran,MI
11872,0.03601894021769847,2.9895014021671646,Inclisiran,MI
11873,0.036023939626780854,2.989561363184724,Inclisiran,MI
11874,0.036023939626780854,2.989597291046626,Inclisiran,MI
11875,0.0360289390617905,2.9896895885107777,Inclisiran,MI
11876,0.03603393849680192,2.989888139451508,Inclisiran,MI
11877,0.03603893793181134,2.9899474271764745,Inclisiran,MI
11878,0.03604393736682188,2.9900096671068246,Inclisiran,MI
11879,0.03604393736682188,2.9900681480813565,Inclisiran,MI
11880,0.03604393736682188,2.991016598266249,Inclisiran,MI
11881,0.03604393736682188,2.991152274497399,Inclisiran,MI
11882,0.03604393736682188,2.991267256131962,Inclisiran,MI
11883,0.03604393736682188,2.991597921361054,Inclisiran,MI
11884,0.036048936931479925,2.9920105085795483,Inclisiran,MI
11885,0.03605393649613731,2.9921104677510435,Inclisiran,MI
11886,0.036058936060795355,2.992203790996189,Inclisiran,MI
11887,0.03606393562545396,2.9928259666094768,Inclisiran,MI
11888,0.03606893519011256,2.993315108015548,Inclisiran,MI
11889,0.036073934754771164,2.9934632815250715,Inclisiran,MI
11890,0.036078934319429434,2.994268816804385,Inclisiran,MI
11891,0.036078934319429434,2.99458036104952,Inclisiran,MI
11892,0.036083933910019184,2.9948133966247696,Inclisiran,MI
11893,0.03608893350060949,2.9954346182184453,Inclisiran,MI
11894,0.03608893350060949,2.995833625647811,Inclisiran,MI
11895,0.03609393311713194,2.995876232102173,Inclisiran,MI
11896,0.03609893273365239,2.995923115998901,Inclisiran,MI
11897,0.03609893273365239,2.9961913376432965,Inclisiran,MI
11898,0.03609893273365239,2.996302929972998,Inclisiran,MI
11899,0.03609893273365239,2.99635489427637,Inclisiran,MI
11900,0.03609893273365239,2.996956613893292,Inclisiran,MI
11901,0.03610393245390564,2.996964634628061,Inclisiran,MI
11902,0.03610393245390564,2.997386452771169,Inclisiran,MI
11903,0.036108932200092037,2.99754240613633,Inclisiran,MI
11904,0.036108932200092037,2.9986153794525428,Inclisiran,MI
11905,0.036113931972212354,2.99866998283228,Inclisiran,MI
11906,0.03611893174433323,2.99881455203522,Inclisiran,MI
11907,0.036123931516452545,2.9989381008716487,Inclisiran,MI
11908,0.036123931516452545,2.998945530741539,Inclisiran,MI
11909,0.036128931314507895,2.998972300661746,Inclisiran,MI
11910,0.03613393111256269,2.99909994404138,Inclisiran,MI
11911,0.03613393111256269,2.999915920222489,Inclisiran,MI
11912,0.036138930936552405,3.000433033812692,Inclisiran,MI
11913,0.03614393076054401,3.0005579016905304,Inclisiran,MI
11914,0.03614393076054401,3.0005751859170497,Inclisiran,MI
11915,0.03614393076054401,3.000661459375436,Inclisiran,MI
11916,0.036148930636406895,3.001402371772303,Inclisiran,MI
11917,0.036148930636406895,3.001679224861442,Inclisiran,MI
11918,0.036153930538206036,3.001718060832877,Inclisiran,MI
11919,0.036153930538206036,3.002403151033396,Inclisiran,MI
11920,0.036158930465940875,3.002448035617864,Inclisiran,MI
11921,0.03616393039367727,3.002571843503462,Inclisiran,MI
11922,0.03616393039367727,3.002959040410404,Inclisiran,MI
11923,0.036168930347350026,3.003044520380788,Inclisiran,MI
11924,0.03617393030102345,3.0031036394460764,Inclisiran,MI
11925,0.03617893025469576,3.003556266988203,Inclisiran,MI
11926,0.03618393020836819,3.003666155411995,Inclisiran,MI
11927,0.03618393020836819,3.003711342770273,Inclisiran,MI
11928,0.03618393020836819,3.003919403669893,Inclisiran,MI
11929,0.036188930213918113,3.0040320107296457,Inclisiran,MI
11930,0.03619393021946893,3.0043219007344995,Inclisiran,MI
11931,0.03619393021946893,3.0047170233423364,Inclisiran,MI
11932,0.036198930250957884,3.0056167464787653,Inclisiran,MI
11933,0.03620393028244695,3.0061026051552684,Inclisiran,MI
11934,0.03620893031393413,3.006209339627298,Inclisiran,MI
11935,0.03620893031393413,3.006356644674905,Inclisiran,MI
11936,0.03620893031393413,3.006868248398469,Inclisiran,MI
11937,0.036213930397303695,3.0070802493874043,Inclisiran,MI
11938,0.036213930397303695,3.0071917685742418,Inclisiran,MI
11939,0.036213930397303695,3.007301133105312,Inclisiran,MI
11940,0.036218930532553095,3.007317789479836,Inclisiran,MI
11941,0.03622393066780205,3.0075465982049243,Inclisiran,MI
11942,0.03622393066780205,3.007598293988152,Inclisiran,MI
11943,0.03622393066780205,3.0076052635317105,Inclisiran,MI
11944,0.03622393066780205,3.008276254194632,Inclisiran,MI
11945,0.03622393066780205,3.0087336248113146,Inclisiran,MI
11946,0.03622893090681656,3.0089764754775854,Inclisiran,MI
11947,0.03622893090681656,3.0091453172666163,Inclisiran,MI
11948,0.03623393117177598,3.009335571916518,Inclisiran,MI
11949,0.036238931436732735,3.009554270346377,Inclisiran,MI
11950,0.036238931436732735,3.009739151719388,Inclisiran,MI
11951,0.036243931727633516,3.010476416778259,Inclisiran,MI
11952,0.0362489320185343,3.010807458953255,Inclisiran,MI
11953,0.036253932309434855,3.011252477667174,Inclisiran,MI
11954,0.036258932600336746,3.0119297435292984,Inclisiran,MI
11955,0.036258932600336746,3.0119420621562187,Inclisiran,MI
11956,0.03626393291718222,3.012227607398577,Inclisiran,MI
11957,0.03626893323402658,3.0124696461940115,Inclisiran,MI
11958,0.03627393355087094,3.012703854733024,Inclisiran,MI
11959,0.0362789338677153,3.012854249382791,Inclisiran,MI
11960,0.036283934184560995,3.013097539106131,Inclisiran,MI
11961,0.03628893450140602,3.014278870619363,Inclisiran,MI
11962,0.03629393481825016,3.014406805612473,Inclisiran,MI
11963,0.03629393481825016,3.014522010112353,Inclisiran,MI
11964,0.03629393481825016,3.0146514724513844,Inclisiran,MI
11965,0.03629893518698524,3.014949680830037,Inclisiran,MI
11966,0.03629893518698524,3.01497590948096,Inclisiran,MI
11967,0.03629893518698524,3.0152695765313178,Inclisiran,MI
11968,0.036303935607611915,3.01594580462881,Inclisiran,MI
11969,0.03630893602823915,3.015989584899694,Inclisiran,MI
11970,0.03631393644886516,3.0163179352959326,Inclisiran,MI
11971,0.03631893686949117,3.0166446779988343,Inclisiran,MI
11972,0.03631893686949117,3.016932871329227,Inclisiran,MI
11973,0.03631893686949117,3.0173647238947,Inclisiran,MI
11974,0.036323937342011225,3.0174941558713098,Inclisiran,MI
11975,0.036323937342011225,3.0184467688227845,Inclisiran,MI
11976,0.036323937342011225,3.0187118289816617,Inclisiran,MI
11977,0.036323937342011225,3.018825670139304,Inclisiran,MI
11978,0.03632893789237379,3.019069127984475,Inclisiran,MI
11979,0.036333938442736025,3.019511691664438,Inclisiran,MI
11980,0.03633893899309926,3.020107071483695,Inclisiran,MI
11981,0.03633893899309926,3.020353614866248,Inclisiran,MI
11982,0.036343939569410844,3.020533383774799,Inclisiran,MI
11983,0.036343939569410844,3.0206095627782195,Inclisiran,MI
11984,0.03634894017167167,3.020918555176943,Inclisiran,MI
11985,0.03635394077393217,3.020968711300332,Inclisiran,MI
11986,0.036358941376194,3.02097825983442,Inclisiran,MI
11987,0.036358941376194,3.0211564953179115,Inclisiran,MI
11988,0.03636394200440518,3.021181055921637,Inclisiran,MI
11989,0.03636894263261514,3.0213200504107283,Inclisiran,MI
11990,0.03636894263261514,3.0213517200131714,Inclisiran,MI
11991,0.036373943286775234,3.0213563413934468,Inclisiran,MI
11992,0.03637894394093655,3.021466844216175,Inclisiran,MI
11993,0.03637894394093655,3.02153073989321,Inclisiran,MI
11994,0.03638394462104699,3.0223372831436155,Inclisiran,MI
11995,0.03638394462104699,3.0224474406108675,Inclisiran,MI
11996,0.03638394462104699,3.0227189092078324,Inclisiran,MI
11997,0.03638894535306059,3.022758112406146,Inclisiran,MI
11998,0.03639394608507385,3.022780731609424,Inclisiran,MI
11999,0.03639894681708822,3.02287402868694,Inclisiran,MI
12000,0.03639894681708822,3.023075597495648,Inclisiran,MI
12001,0.03639894681708822,3.0232709362116745,Inclisiran,MI
12002,0.03639894681708822,3.02356709933846,Inclisiran,MI
12003,0.03639894681708822,3.0235935178881825,Inclisiran,MI
12004,0.03639894681708822,3.0236586488545605,Inclisiran,MI
12005,0.03639894681708822,3.023766949543377,Inclisiran,MI
12006,0.036403947704817585,3.023822620194154,Inclisiran,MI
