,KM_estimate,timeline,Arm,Event
161,0.00034694330387319283,0.0552063725977415,Inclisiran,IscStroke
162,0.00035183086587797785,0.0556017519582628,Inclisiran,IscStroke
163,0.00035183086587797785,0.0562913842202079,Inclisiran,IscStroke
164,0.00035183086587797785,0.0562915359279216,Inclisiran,IscStroke
165,0.00035671847567575465,0.0562916077269515,Inclisiran,IscStroke
166,0.00035671847567575465,0.0567769861804391,Inclisiran,IscStroke
167,0.00035671847567575465,0.0568532267344825,Inclisiran,IscStroke
168,0.00035671847567575465,0.0570163802508473,Inclisiran,IscStroke
169,0.00036160615716651634,0.0575127692506981,Inclisiran,IscStroke
170,0.00036649383865694496,0.0580429010336399,Inclisiran,IscStroke
171,0.00036649383865694496,0.0585043394604585,Inclisiran,IscStroke
172,0.0003713815440455903,0.0588234627106059,Inclisiran,IscStroke
173,0.0003713815440455903,0.0588591210949531,Inclisiran,IscStroke
174,0.00037626927333211935,0.0591524814037927,Inclisiran,IscStroke
175,0.00038115700262042473,0.0593964827558812,Inclisiran,IscStroke
176,0.00038115700262042473,0.0596864289965441,Inclisiran,IscStroke
177,0.00038604475580739095,0.0598222485400705,Inclisiran,IscStroke
178,0.00039093250899380205,0.060013483793099,Inclisiran,IscStroke
179,0.00039582026218110133,0.0606761033317688,Inclisiran,IscStroke
180,0.00039582026218110133,0.0619030285869638,Inclisiran,IscStroke
181,0.00039582026218110133,0.062284153332521,Inclisiran,IscStroke
182,0.00039582026218110133,0.0630626429644593,Inclisiran,IscStroke
183,0.0004007080870679358,0.0632703089973622,Inclisiran,IscStroke
184,0.0004007080870679358,0.0635696436223224,Inclisiran,IscStroke
185,0.00040559593585454135,0.0637063392962242,Inclisiran,IscStroke
186,0.0004104837846423681,0.0637577962221384,Inclisiran,IscStroke
187,0.0004104837846423681,0.0640179795086256,Inclisiran,IscStroke
188,0.0004104837846423681,0.0647227527404594,Inclisiran,IscStroke
189,0.00041537168123051416,0.0653791954094851,Inclisiran,IscStroke
190,0.0004202595778206586,0.0658204563683522,Inclisiran,IscStroke
