,KM_estimate,timeline,Arm,Event
0,0.0,0.0,Inclisiran,3P-MACE
1,4.8854126449837665e-06,6.315861983054714e-05,Inclisiran,3P-MACE
2,9.770825291410823e-06,8.909749327491475e-05,Inclisiran,3P-MACE
3,1.4656237938948102e-05,9.353126906137864e-05,Inclisiran,3P-MACE
4,1.9541650585708226e-05,0.0001417773687565,Inclisiran,3P-MACE
5,2.4427063231469148e-05,0.000487558956792,Inclisiran,3P-MACE
6,2.931247587767416e-05,0.0007624175657706,Inclisiran,3P-MACE
7,3.4197888524101216e-05,0.0010080515588738,Inclisiran,3P-MACE
8,3.908330117052827e-05,0.0014538248438057,Inclisiran,3P-MACE
9,4.396871381684431e-05,0.0016326014347498,Inclisiran,3P-MACE
10,4.885412646260523e-05,0.0016502056878129,Inclisiran,3P-MACE
11,5.3739539109476375e-05,0.0016518248303142,Inclisiran,3P-MACE
12,5.862495175545934e-05,0.001722742893751,Inclisiran,3P-MACE
13,6.351036440210844e-05,0.0017586913113105,Inclisiran,3P-MACE
14,6.839577704909061e-05,0.0017803947810564,Inclisiran,3P-MACE
15,7.328118969440744e-05,0.0019106650108837,Inclisiran,3P-MACE
16,7.816660234150064e-05,0.0023446942591043,Inclisiran,3P-MACE
17,8.305201498837178e-05,0.0027725185217646,Inclisiran,3P-MACE
18,8.793742763457679e-05,0.002849616407516,Inclisiran,3P-MACE
19,9.282284028000465e-05,0.002912468048621,Inclisiran,3P-MACE
20,9.770825292632068e-05,0.0032456194391969,Inclisiran,3P-MACE
21,0.0001025936655730808,0.0038568221920429,Inclisiran,3P-MACE
22,0.000107479078220174,0.0041471253822491,Inclisiran,3P-MACE
23,0.00011236449086549083,0.0047327304923936,Inclisiran,3P-MACE
24,0.00011724990351258402,0.0047773063770753,Inclisiran,3P-MACE
25,0.0001221353161591221,0.0050195640007413,Inclisiran,3P-MACE
26,0.00012702072880510507,0.0050918233957132,Inclisiran,3P-MACE
27,0.0001319061414519762,0.0053495030187784,Inclisiran,3P-MACE
28,0.00013679155409773713,0.0055652311418425,Inclisiran,3P-MACE
29,0.00014167696674405317,0.0057903834878903,Inclisiran,3P-MACE
30,0.00014656237939048022,0.0059118384381069,Inclisiran,3P-MACE
31,0.00015144779203690728,0.0063202364135992,Inclisiran,3P-MACE
32,0.0001563332046831123,0.006447180417597,Inclisiran,3P-MACE
33,0.00016121861733053855,0.0065332926913291,Inclisiran,3P-MACE
34,0.00016610402997552232,0.0069091439015494,Inclisiran,3P-MACE
35,0.00017098944262317062,0.0069254032036708,Inclisiran,3P-MACE
36,0.00017587485526959767,0.007632934575423,Inclisiran,3P-MACE
37,0.0001807602679163578,0.0078402657404331,Inclisiran,3P-MACE
38,0.00018564568056145259,0.0079270529902208,Inclisiran,3P-MACE
39,0.0001905310932082127,0.0079448465768678,Inclisiran,3P-MACE
40,0.00019541650585463977,0.0082310566123339,Inclisiran,3P-MACE
41,0.0002003019185005117,0.00836632185144,Inclisiran,3P-MACE
42,0.00020518733114727183,0.0084144184707384,Inclisiran,3P-MACE
43,0.00021007274379303276,0.0087180082431447,Inclisiran,3P-MACE
44,0.0002149581564393488,0.0087737538535699,Inclisiran,3P-MACE
45,0.00021984356908588687,0.0089202532219941,Inclisiran,3P-MACE
46,0.00022472898173253597,0.0091022094784737,Inclisiran,3P-MACE
47,0.000229614394378852,0.0093603340246053,Inclisiran,3P-MACE
48,0.00023449980702483497,0.0093971104414299,Inclisiran,3P-MACE
49,0.00023938521967192816,0.0095582228194722,Inclisiran,3P-MACE
50,0.00024427063231802215,0.0096222165049194,Inclisiran,3P-MACE
51,0.0002491560449648933,0.0099295084612899,Inclisiran,3P-MACE
52,0.0002540414576120975,0.0102140922472796,Inclisiran,3P-MACE
53,0.0002589268702577474,0.0102695561589927,Inclisiran,3P-MACE
54,0.0002638122829032863,0.0103319838434574,Inclisiran,3P-MACE
55,0.00026869769555026846,0.0108103426135988,Inclisiran,3P-MACE
56,0.00027358310819680653,0.0108570599094706,Inclisiran,3P-MACE
57,0.00027846852084256746,0.0108787796066753,Inclisiran,3P-MACE
58,0.00028335393348910554,0.0109676057622093,Inclisiran,3P-MACE
59,0.00028823934613630975,0.0113918204010044,Inclisiran,3P-MACE
60,0.00029312475878195965,0.0114764109070843,Inclisiran,3P-MACE
61,0.0002980101714293859,0.012165238511435,Inclisiran,3P-MACE
62,0.0003028955840750358,0.0124303711061315,Inclisiran,3P-MACE
63,0.000307780996722018,0.0124571395569448,Inclisiran,3P-MACE
64,0.000312666409368334,0.01253202282826,Inclisiran,3P-MACE
65,0.0003175518220138729,0.0128773303819718,Inclisiran,3P-MACE
66,0.0003224372346601889,0.0129618781281569,Inclisiran,3P-MACE
67,0.000327322647306838,0.013167997327601,Inclisiran,3P-MACE
68,0.00033220805995370917,0.0133163304807478,Inclisiran,3P-MACE
69,0.000337093472598915,0.0133358135160579,Inclisiran,3P-MACE
70,0.0003419788852455641,0.0134898279030224,Inclisiran,3P-MACE
71,0.0003468642978917691,0.013723078254202,Inclisiran,3P-MACE
72,0.0003517497105389733,0.0139600554409583,Inclisiran,3P-MACE
73,0.00035663512318528934,0.0143559051345956,Inclisiran,3P-MACE
74,0.0003615205358322715,0.0143694375982031,Inclisiran,3P-MACE
75,0.0003664059484778104,0.0147282678368274,Inclisiran,3P-MACE
76,0.0003712913611234603,0.0148015582932331,Inclisiran,3P-MACE
77,0.0003761767737707755,0.01486810764841,Inclisiran,3P-MACE
78,0.0003810621864178687,0.0149537256675079,Inclisiran,3P-MACE
79,0.00038594759906429577,0.0149712603326724,Inclisiran,3P-MACE
80,0.00039083301170994567,0.0151508029159237,Inclisiran,3P-MACE
81,0.0003957184243563727,0.0154604214009776,Inclisiran,3P-MACE
82,0.00040060383700324387,0.0157705576236645,Inclisiran,3P-MACE
83,0.0004054892496486717,0.0158592457370909,Inclisiran,3P-MACE
84,0.00041037466229598696,0.015872164154909,Inclisiran,3P-MACE
85,0.00041526007494119277,0.0160300467875064,Inclisiran,3P-MACE
86,0.00042014548758784187,0.0161020662288279,Inclisiran,3P-MACE
87,0.00042503090023382484,0.0162302250668161,Inclisiran,3P-MACE
88,0.000429916312880696,0.016296985761185,Inclisiran,3P-MACE
89,0.0004348017255264569,0.0170024776183746,Inclisiran,3P-MACE
90,0.0004396871381744383,0.0171016592803111,Inclisiran,3P-MACE
91,0.0004445725508207543,0.0174331830453265,Inclisiran,3P-MACE
92,0.00044945796346707034,0.0177583283983854,Inclisiran,3P-MACE
93,0.00045434337611316433,0.0179153278598767,Inclisiran,3P-MACE
94,0.0004592287887585922,0.0179650527262408,Inclisiran,3P-MACE
95,0.0004641142014052413,0.018119273435587,Inclisiran,3P-MACE
96,0.0004689996140525565,0.0182957723836914,Inclisiran,3P-MACE
97,0.0004738850266986505,0.0186267744535618,Inclisiran,3P-MACE
98,0.0004787704393451886,0.0189623039405302,Inclisiran,3P-MACE
99,0.00048365585199172667,0.0189638713082269,Inclisiran,3P-MACE
100,0.0004885412646381537,0.0190731335148448,Inclisiran,3P-MACE
101,0.0004934266772841367,0.0190934773104513,Inclisiran,3P-MACE
102,0.0004983120899296756,0.0191461249380213,Inclisiran,3P-MACE
103,0.0005031975025759916,0.0194092533630252,Inclisiran,3P-MACE
104,0.0005080829152230848,0.0194117721931478,Inclisiran,3P-MACE
105,0.0005129683278688457,0.0194954601490985,Inclisiran,3P-MACE
106,0.0005178537405149397,0.0196861449798046,Inclisiran,3P-MACE
107,0.000522739153162699,0.0197097327609407,Inclisiran,3P-MACE
108,0.00052762456580846,0.0197956287382259,Inclisiran,3P-MACE
109,0.0005325099784556642,0.0198716760012838,Inclisiran,3P-MACE
110,0.0005373953911020912,0.0199222521937417,Inclisiran,3P-MACE
111,0.0005422808037475191,0.0200019498074464,Inclisiran,3P-MACE
112,0.0005471662163936131,0.0202121800820052,Inclisiran,3P-MACE
113,0.0005520516290400401,0.0202640292638256,Inclisiran,3P-MACE
114,0.0005569370416866892,0.0205139963613209,Inclisiran,3P-MACE
115,0.0005618224543332273,0.0210719369384133,Inclisiran,3P-MACE
116,0.0005667078669794323,0.0211305450688337,Inclisiran,3P-MACE
117,0.0005715932796250822,0.0211348217260024,Inclisiran,3P-MACE
118,0.0005764786922717313,0.0216102761641351,Inclisiran,3P-MACE
119,0.0005813641049191576,0.021725895727608,Inclisiran,3P-MACE
120,0.0005862495175652516,0.02183127430715,Inclisiran,3P-MACE
121,0.0005911349302116786,0.021844769603555,Inclisiran,3P-MACE
122,0.0005960203428582167,0.0222058798428709,Inclisiran,3P-MACE
123,0.0006009057555045327,0.0222563710163186,Inclisiran,3P-MACE
124,0.0006057911681504047,0.0223494123116461,Inclisiran,3P-MACE
125,0.0006106765807973868,0.0223512540330504,Inclisiran,3P-MACE
126,0.0006155619934434808,0.0225177147937757,Inclisiran,3P-MACE
127,0.000620447406090352,0.0226072442796323,Inclisiran,3P-MACE
128,0.0006253328187357798,0.0227841896773033,Inclisiran,3P-MACE
129,0.0006302182313832061,0.0228735678678024,Inclisiran,3P-MACE
130,0.000635103644028745,0.0229994113701082,Inclisiran,3P-MACE
131,0.0006399890566758382,0.0233904487353245,Inclisiran,3P-MACE
132,0.0006448744693207109,0.0234574563892024,Inclisiran,3P-MACE
133,0.0006497598819683592,0.0235092631226671,Inclisiran,3P-MACE
134,0.0006546452946150083,0.0237508791500572,Inclisiran,3P-MACE
135,0.0006595307072604362,0.0238435190839311,Inclisiran,3P-MACE
