x,y,Arm
2.75999999999999,0.0876772692211505,FOURIER-placebo
2.76999999999998,0.0881268462807809,FOURIER-placebo
2.77999999999998,0.0883918768033774,FOURIER-placebo
2.78999999999998,0.0891984340437882,FOURIER-placebo
2.79999999999998,0.0906665554606054,FOURIER-placebo
2.80999999999998,0.0911832345417167,FOURIER-placebo
2.81999999999998,0.0913956290665219,FOURIER-placebo
2.82999999999998,0.0916933576565089,FOURIER-placebo
2.83999999999998,0.0919425341343594,FOURIER-placebo
2.84999999999998,0.0924105280175766,FOURIER-placebo
2.85999999999998,0.0934668436559652,FOURIER-placebo
2.86999999999998,0.0945366666213235,FOURIER-placebo
2.87999999999998,0.0948136119634356,FOURIER-placebo
2.88999999999998,0.0948136119634356,FOURIER-placebo
2.89999999999998,0.0948136119634356,FOURIER-placebo
2.90999999999998,0.0948136119634356,FOURIER-placebo
2.91999999999998,0.0948136119634356,FOURIER-placebo
2.92999999999998,0.0948136119634356,FOURIER-placebo
2.93999999999998,0.0948136119634356,FOURIER-placebo
2.94999999999998,0.0948136119634356,FOURIER-placebo
2.95999999999998,0.095,FOURIER-placebo
2.96999999999998,0.095,FOURIER-placebo
2.97999999999998,0.095,FOURIER-placebo
2.98999999999998,0.095,FOURIER-placebo
2.99999999999998,0.095,FOURIER-placebo
0,0,FOURIER-evolocumab
0.01,0.000947261381925305,FOURIER-evolocumab
0.02,0.00112411917626743,FOURIER-evolocumab
0.03,0.00119890177546264,FOURIER-evolocumab
0.04,0.0012939829460921,FOURIER-evolocumab
0.05,0.00190806027786649,FOURIER-evolocumab
0.06,0.00222686392733643,FOURIER-evolocumab
0.07,0.00222686392733643,FOURIER-evolocumab
0.08,0.00239000982933153,FOURIER-evolocumab
0.09,0.0028184909261497,FOURIER-evolocumab
0.1,0.00301048850496896,FOURIER-evolocumab
0.11,0.00329120012640587,FOURIER-evolocumab
0.12,0.0037615942869118,FOURIER-evolocumab
0.13,0.00385902439392427,FOURIER-evolocumab
0.14,0.00416056573693498,FOURIER-evolocumab
0.15,0.00539163684620158,FOURIER-evolocumab
0.16,0.0056921194075419,FOURIER-evolocumab
0.17,0.00613206533765298,FOURIER-evolocumab
0.18,0.00645319473190174,FOURIER-evolocumab
0.19,0.00688751888958059,FOURIER-evolocumab
0.2,0.00719681358110128,FOURIER-evolocumab
0.21,0.00719681358110128,FOURIER-evolocumab
0.22,0.00776737502654496,FOURIER-evolocumab
0.23,0.00807418657703084,FOURIER-evolocumab
0.24,0.00857245814379485,FOURIER-evolocumab
0.25,0.00867184480163118,FOURIER-evolocumab
0.26,0.00963870681940257,FOURIER-evolocumab
0.27,0.010276080451148,FOURIER-evolocumab
0.28,0.0104929920236531,FOURIER-evolocumab
0.29,0.0105226934368235,FOURIER-evolocumab
0.3,0.0109536507952718,FOURIER-evolocumab
0.31,0.0113567271258819,FOURIER-evolocumab
0.32,0.0113567271258819,FOURIER-evolocumab
0.33,0.0117402895567253,FOURIER-evolocumab
0.34,0.0118400241348137,FOURIER-evolocumab
0.35,0.0120595410651662,FOURIER-evolocumab
0.36,0.0125567524613777,FOURIER-evolocumab
0.37,0.0125567524613777,FOURIER-evolocumab
0.38,0.0132845104106932,FOURIER-evolocumab
0.39,0.0137517751068553,FOURIER-evolocumab
0.4,0.0138183634900371,FOURIER-evolocumab
0.41,0.0138517434439322,FOURIER-evolocumab
0.42,0.0143494538373126,FOURIER-evolocumab
0.43,0.014412953167165,FOURIER-evolocumab
0.44,0.0144193161194063,FOURIER-evolocumab
0.45,0.0151498691690646,FOURIER-evolocumab
0.46,0.0153809712804502,FOURIER-evolocumab
0.47,0.0155578257045281,FOURIER-evolocumab
0.48,0.0157924718112892,FOURIER-evolocumab
0.49,0.0160236384426634,FOURIER-evolocumab
0.5,0.0160622714259352,FOURIER-evolocumab
0.51,0.0164167438312725,FOURIER-evolocumab
0.52,0.0170258049630908,FOURIER-evolocumab
0.53,0.0172817372652611,FOURIER-evolocumab
0.54,0.0175045882248973,FOURIER-evolocumab
0.55,0.017747048793506,FOURIER-evolocumab
0.56,0.0179798943870057,FOURIER-evolocumab
0.57,0.0182167782024905,FOURIER-evolocumab
0.58,0.0184125169320157,FOURIER-evolocumab
0.590000000000001,0.0189173063276125,FOURIER-evolocumab
0.600000000000001,0.0193293300269156,FOURIER-evolocumab
0.61,0.019409522670448,FOURIER-evolocumab
0.620000000000001,0.0198932211437397,FOURIER-evolocumab
0.63,0.0203423467841421,FOURIER-evolocumab
0.64,0.0207199410164762,FOURIER-evolocumab
0.65,0.0210730724206106,FOURIER-evolocumab
0.66,0.0213745347991601,FOURIER-evolocumab
0.67,0.0216297762998612,FOURIER-evolocumab
0.68,0.0220181148109333,FOURIER-evolocumab
0.690000000000001,0.022378197731353,FOURIER-evolocumab
0.7,0.0226374527243616,FOURIER-evolocumab
0.71,0.0229611898169227,FOURIER-evolocumab
0.720000000000001,0.0233451610793536,FOURIER-evolocumab
0.73,0.0237245471121347,FOURIER-evolocumab
0.74,0.0239539625959802,FOURIER-evolocumab
0.750000000000001,0.0242835192690614,FOURIER-evolocumab
0.76,0.0242920602863865,FOURIER-evolocumab
0.77,0.0248250727314302,FOURIER-evolocumab
0.780000000000001,0.0248702197270656,FOURIER-evolocumab
0.79,0.0251960634435087,FOURIER-evolocumab
0.8,0.0257218274428154,FOURIER-evolocumab
0.81,0.0257218274428154,FOURIER-evolocumab
0.820000000000001,0.0260098891528881,FOURIER-evolocumab
0.830000000000001,0.0262342020349728,FOURIER-evolocumab
0.840000000000001,0.0264813393325441,FOURIER-evolocumab
0.850000000000001,0.0269476112591711,FOURIER-evolocumab
0.860000000000001,0.0276336651645757,FOURIER-evolocumab
0.870000000000001,0.0276927744322348,FOURIER-evolocumab
0.880000000000001,0.0278561200104786,FOURIER-evolocumab
0.890000000000001,0.0284516325672443,FOURIER-evolocumab
0.900000000000001,0.0287534030253325,FOURIER-evolocumab
0.910000000000001,0.0287534030253325,FOURIER-evolocumab
0.920000000000001,0.0290626565892867,FOURIER-evolocumab
0.930000000000001,0.0300085247634831,FOURIER-evolocumab
0.940000000000001,0.0300085247634831,FOURIER-evolocumab
0.950000000000001,0.0300600856687877,FOURIER-evolocumab
0.960000000000001,0.0306864054202953,FOURIER-evolocumab
