x,y,Arm
0,0.000102102236743867,FOURIER-placebo
0.01,0.000119896249365935,FOURIER-placebo
0.02,0.000119896249365935,FOURIER-placebo
0.03,0.000160249509572514,FOURIER-placebo
0.04,0.000160249509572514,FOURIER-placebo
0.05,0.000160249509572514,FOURIER-placebo
0.06,0.000160249509572514,FOURIER-placebo
0.07,0.000160249509572514,FOURIER-placebo
0.08,0.000510469294890576,FOURIER-placebo
0.09,0.000510469294890576,FOURIER-placebo
0.1,0.00181823332479018,FOURIER-placebo
0.11,0.00197794939484703,FOURIER-placebo
0.12,0.00227520335694794,FOURIER-placebo
0.13,0.00316803934377084,FOURIER-placebo
0.14,0.00363761536188764,FOURIER-placebo
0.15,0.00364125651763541,FOURIER-placebo
0.16,0.00364125651763541,FOURIER-placebo
0.17,0.00364515112683556,FOURIER-placebo
0.18,0.00423171884532739,FOURIER-placebo
0.19,0.00492037755764387,FOURIER-placebo
0.2,0.00492037755764387,FOURIER-placebo
0.21,0.00532816538178642,FOURIER-placebo
0.22,0.00549008542264168,FOURIER-placebo
0.23,0.00568896206516889,FOURIER-placebo
0.24,0.00568955983222163,FOURIER-placebo
0.25,0.00568955983222163,FOURIER-placebo
0.26,0.00568955983222163,FOURIER-placebo
0.27,0.00568955983222163,FOURIER-placebo
0.28,0.00568955983222163,FOURIER-placebo
0.29,0.00568955983222163,FOURIER-placebo
0.3,0.00568955983222163,FOURIER-placebo
0.31,0.00568955983222163,FOURIER-placebo
0.32,0.00568955983222163,FOURIER-placebo
0.33,0.00568955983222163,FOURIER-placebo
0.34,0.00568955983222163,FOURIER-placebo
0.35,0.00568955983222163,FOURIER-placebo
0.36,0.00568955983222163,FOURIER-placebo
0.37,0.00568956007272916,FOURIER-placebo
0.38,0.00568956007272916,FOURIER-placebo
0.39,0.00619392295573029,FOURIER-placebo
0.4,0.006202973286884,FOURIER-placebo
0.41,0.00667688935166722,FOURIER-placebo
0.42,0.00667688935166722,FOURIER-placebo
0.43,0.00721735355050033,FOURIER-placebo
0.44,0.00774582319124195,FOURIER-placebo
0.45,0.00825504381623605,FOURIER-placebo
0.46,0.00895508798098152,FOURIER-placebo
0.47,0.00933338353678808,FOURIER-placebo
0.48,0.0101387855668098,FOURIER-placebo
0.49,0.010799890787744,FOURIER-placebo
0.5,0.0116821992069499,FOURIER-placebo
0.51,0.0116821992069499,FOURIER-placebo
0.52,0.0121732137722526,FOURIER-placebo
0.53,0.0132426834736,FOURIER-placebo
0.54,0.0132426834736,FOURIER-placebo
0.55,0.0137810335042637,FOURIER-placebo
0.56,0.0158998859552833,FOURIER-placebo
0.57,0.0160045557982312,FOURIER-placebo
0.58,0.0164798402788503,FOURIER-placebo
0.590000000000001,0.017917758556099,FOURIER-placebo
