x,y,Arm
0,0,FOURIER-placebo
0.01,9.91028293523585e-05,FOURIER-placebo
0.02,0.000198205658704717,FOURIER-placebo
0.03,0.000308225106720614,FOURIER-placebo
0.0399999999999999,0.000308225106720614,FOURIER-placebo
0.0500000000000002,0.000510127582484802,FOURIER-placebo
0.0600000000000001,0.000868837388731818,FOURIER-placebo
0.0700000000000001,0.000952138849450649,FOURIER-placebo
0.08,0.000999329250620277,FOURIER-placebo
0.09,0.00131510583443408,FOURIER-placebo
0.1,0.00169297660853182,FOURIER-placebo
0.11,0.00203626311113031,FOURIER-placebo
0.12,0.00220517889713199,FOURIER-placebo
0.13,0.00224191397202254,FOURIER-placebo
0.14,0.00281237329505682,FOURIER-placebo
0.15,0.00356612576057543,FOURIER-placebo
0.16,0.00440144307144198,FOURIER-placebo
0.17,0.00513977291306215,FOURIER-placebo
0.18,0.00526581128879966,FOURIER-placebo
0.19,0.00557975864151143,FOURIER-placebo
0.2,0.00600082856916763,FOURIER-placebo
0.21,0.00615848351950552,FOURIER-placebo
0.22,0.00649659840118267,FOURIER-placebo
0.23,0.00694555731267998,FOURIER-placebo
0.24,0.00721412441150488,FOURIER-placebo
0.25,0.00729682979268117,FOURIER-placebo
0.26,0.00763411959468694,FOURIER-placebo
0.27,0.00778499666519559,FOURIER-placebo
0.28,0.00825260884969404,FOURIER-placebo
0.29,0.0085994366812926,FOURIER-placebo
0.3,0.00891771041320081,FOURIER-placebo
0.31,0.00907067512022523,FOURIER-placebo
0.32,0.00923758640815641,FOURIER-placebo
0.33,0.00939416845029955,FOURIER-placebo
0.34,0.00975380594931371,FOURIER-placebo
0.35,0.0100012703767002,FOURIER-placebo
0.36,0.0103299957235327,FOURIER-placebo
0.37,0.0105328024383967,FOURIER-placebo
0.38,0.0108543129897592,FOURIER-placebo
0.39,0.0113414068610171,FOURIER-placebo
0.4,0.0118234067892346,FOURIER-placebo
0.41,0.0123063771670596,FOURIER-placebo
0.42,0.0129427920625968,FOURIER-placebo
0.43,0.0134369627557681,FOURIER-placebo
0.44,0.0135805365392231,FOURIER-placebo
0.45,0.0137460180529938,FOURIER-placebo
0.46,0.0139020147518091,FOURIER-placebo
0.47,0.0142418232724799,FOURIER-placebo
0.48,0.0145670107240389,FOURIER-placebo
0.49,0.0149057063674787,FOURIER-placebo
0.5,0.0150465104187682,FOURIER-placebo
0.51,0.0153930438051003,FOURIER-placebo
0.52,0.0155374979220771,FOURIER-placebo
0.53,0.0157248749225848,FOURIER-placebo
0.54,0.0160392901729419,FOURIER-placebo
0.55,0.0163595441534011,FOURIER-placebo
0.56,0.0165298919058028,FOURIER-placebo
0.57,0.0168490870846875,FOURIER-placebo
0.58,0.0171608784706437,FOURIER-placebo
0.59,0.0176211078760785,FOURIER-placebo
0.6,0.0178918856072264,FOURIER-placebo
0.610000000000001,0.0183902494143745,FOURIER-placebo
0.62,0.0187072434464629,FOURIER-placebo
0.630000000000001,0.018913550519994,FOURIER-placebo
0.64,0.0195414762108906,FOURIER-placebo
0.65,0.0197658137071994,FOURIER-placebo
0.66,0.0199213026882943,FOURIER-placebo
0.67,0.0205406936923151,FOURIER-placebo
0.68,0.0208694954931527,FOURIER-placebo
0.690000000000001,0.0213339620289831,FOURIER-placebo
0.7,0.0216908954951637,FOURIER-placebo
0.710000000000001,0.0218540948248246,FOURIER-placebo
0.72,0.0223026846196252,FOURIER-placebo
0.730000000000001,0.0228582739688523,FOURIER-placebo
0.74,0.0235266988082711,FOURIER-placebo
0.75,0.0237496820745196,FOURIER-placebo
0.76,0.0239044514092197,FOURIER-placebo
0.770000000000001,0.0242377669809714,FOURIER-placebo
0.78,0.0244555971516448,FOURIER-placebo
0.790000000000001,0.0244555971516448,FOURIER-placebo
0.8,0.0244555971516448,FOURIER-placebo
0.810000000000001,0.0249115553101557,FOURIER-placebo
0.82,0.0252390613337363,FOURIER-placebo
0.830000000000001,0.0255708218454621,FOURIER-placebo
0.84,0.0260299533881394,FOURIER-placebo
0.850000000000001,0.0263139311535194,FOURIER-placebo
0.86,0.0267028294672726,FOURIER-placebo
0.870000000000001,0.0270149535338361,FOURIER-placebo
0.880000000000001,0.0270708670674135,FOURIER-placebo
0.89,0.0276161536736569,FOURIER-placebo
0.9,0.0278026294260111,FOURIER-placebo
0.910000000000001,0.0281405374090658,FOURIER-placebo
0.92,0.0284784452174025,FOURIER-placebo
0.930000000000001,0.0286375221173799,FOURIER-placebo
0.94,0.0288017455002317,FOURIER-placebo
0.950000000000001,0.0289646566622895,FOURIER-placebo
0.960000000000001,0.0294445322166299,FOURIER-placebo
0.970000000000001,0.0294688284694508,FOURIER-placebo
0.98,0.0297382801087914,FOURIER-placebo
0.990000000000001,0.0297866714523466,FOURIER-placebo
1,0.0299548042579122,FOURIER-placebo
1.01,0.030183088570744,FOURIER-placebo
1.02,0.0303457440328607,FOURIER-placebo
1.03,0.0306201686670321,FOURIER-placebo
1.04,0.0310392642487714,FOURIER-placebo
1.05,0.0312934212683405,FOURIER-placebo
1.06,0.0315852491974268,FOURIER-placebo
1.07,0.0319178651530231,FOURIER-placebo
1.08,0.0322252720437866,FOURIER-placebo
1.09,0.0322378634324222,FOURIER-placebo
1.1,0.0325535652677119,FOURIER-placebo
1.11,0.0325637751424988,FOURIER-placebo
1.12,0.0328693712253009,FOURIER-placebo
1.13,0.0328693712253009,FOURIER-placebo
