x,y,Arm
0,0,FOURIER-evolocumab
0.02,6.10328599118812e-05,FOURIER-evolocumab
0.03,6.10328599118812e-05,FOURIER-evolocumab
0.04,6.10328599118812e-05,FOURIER-evolocumab
0.0500000000000002,6.10328599118812e-05,FOURIER-evolocumab
0.0600000000000002,6.10328599118812e-05,FOURIER-evolocumab
0.0700000000000001,6.10328599118812e-05,FOURIER-evolocumab
0.08,6.10328599118812e-05,FOURIER-evolocumab
0.0900000000000001,6.10328599118812e-05,FOURIER-evolocumab
0.1,6.10328599118812e-05,FOURIER-evolocumab
0.11,6.10328599118812e-05,FOURIER-evolocumab
0.12,6.10328599118812e-05,FOURIER-evolocumab
0.13,6.10328599118812e-05,FOURIER-evolocumab
0.14,6.10328599118812e-05,FOURIER-evolocumab
0.15,6.10328599118812e-05,FOURIER-evolocumab
0.16,6.10328599118812e-05,FOURIER-evolocumab
0.17,6.10328599118812e-05,FOURIER-evolocumab
0.18,6.10328599118812e-05,FOURIER-evolocumab
0.19,6.10328599118812e-05,FOURIER-evolocumab
0.2,6.10328599118812e-05,FOURIER-evolocumab
0.21,6.10328599118812e-05,FOURIER-evolocumab
0.22,6.10328599118812e-05,FOURIER-evolocumab
0.23,6.10328599436132e-05,FOURIER-evolocumab
0.24,6.10328599436132e-05,FOURIER-evolocumab
0.25,6.10330397026998e-05,FOURIER-evolocumab
0.26,6.10330397026998e-05,FOURIER-evolocumab
0.27,6.10937363756799e-05,FOURIER-evolocumab
0.28,0.000681581783766302,FOURIER-evolocumab
0.29,0.00138317429457711,FOURIER-evolocumab
0.3,0.00138317429457711,FOURIER-evolocumab
0.31,0.00138317429457711,FOURIER-evolocumab
0.32,0.00145908326486999,FOURIER-evolocumab
0.33,0.00211133150522114,FOURIER-evolocumab
0.34,0.00271726882737098,FOURIER-evolocumab
0.35,0.00271726882737098,FOURIER-evolocumab
0.36,0.00271726882737098,FOURIER-evolocumab
0.37,0.00271726882737098,FOURIER-evolocumab
0.38,0.00271726882737098,FOURIER-evolocumab
0.39,0.00271726882737098,FOURIER-evolocumab
0.4,0.00271726882737098,FOURIER-evolocumab
0.41,0.00271726882737098,FOURIER-evolocumab
0.42,0.00271726882737098,FOURIER-evolocumab
0.43,0.00271726882737098,FOURIER-evolocumab
0.44,0.00279860762769992,FOURIER-evolocumab
0.45,0.00353982225606357,FOURIER-evolocumab
0.46,0.00405448324855869,FOURIER-evolocumab
0.47,0.00405874228546871,FOURIER-evolocumab
0.48,0.00405874228546871,FOURIER-evolocumab
0.49,0.00405874228546871,FOURIER-evolocumab
0.5,0.00405874228546871,FOURIER-evolocumab
0.51,0.00405874228546871,FOURIER-evolocumab
0.52,0.00405874228546871,FOURIER-evolocumab
0.53,0.00405874228546871,FOURIER-evolocumab
0.54,0.00405874228546871,FOURIER-evolocumab
0.55,0.00405874228546871,FOURIER-evolocumab
0.56,0.00405874228546871,FOURIER-evolocumab
0.57,0.00405874228546871,FOURIER-evolocumab
0.580000000000001,0.00405874228546871,FOURIER-evolocumab
0.59,0.00405874228546871,FOURIER-evolocumab
0.600000000000001,0.00405874228546871,FOURIER-evolocumab
0.61,0.00405874228546871,FOURIER-evolocumab
0.62,0.00405874228546871,FOURIER-evolocumab
0.630000000000001,0.00405874228546871,FOURIER-evolocumab
0.64,0.00405874228546871,FOURIER-evolocumab
0.650000000000001,0.00405874228546871,FOURIER-evolocumab
0.66,0.00405874228546871,FOURIER-evolocumab
0.67,0.00405874228546871,FOURIER-evolocumab
0.680000000000001,0.00405874228546871,FOURIER-evolocumab
0.69,0.00405874228546871,FOURIER-evolocumab
0.7,0.00405874228546871,FOURIER-evolocumab
0.710000000000001,0.00405874228546871,FOURIER-evolocumab
0.72,0.00405874228546871,FOURIER-evolocumab
0.730000000000001,0.00405874228546871,FOURIER-evolocumab
0.74,0.00405874228546871,FOURIER-evolocumab
0.75,0.00405874228546871,FOURIER-evolocumab
0.760000000000001,0.00405874228546871,FOURIER-evolocumab
0.77,0.00405874228546871,FOURIER-evolocumab
0.780000000000001,0.00405874228546871,FOURIER-evolocumab
0.790000000000001,0.00405874228546871,FOURIER-evolocumab
0.8,0.00405874228546871,FOURIER-evolocumab
0.810000000000001,0.00405874228546871,FOURIER-evolocumab
0.82,0.00405874228546871,FOURIER-evolocumab
0.83,0.00405874228546871,FOURIER-evolocumab
0.840000000000001,0.00405983232168808,FOURIER-evolocumab
0.850000000000001,0.00405983232168808,FOURIER-evolocumab
0.860000000000001,0.0047374262421686,FOURIER-evolocumab
0.870000000000001,0.00539951999232658,FOURIER-evolocumab
0.880000000000001,0.00540203165320306,FOURIER-evolocumab
0.890000000000001,0.00540203165320306,FOURIER-evolocumab
0.900000000000001,0.00604625662705318,FOURIER-evolocumab
0.910000000000001,0.00676323448480607,FOURIER-evolocumab
0.920000000000001,0.00676323448480607,FOURIER-evolocumab
0.930000000000001,0.00676323448480607,FOURIER-evolocumab
0.940000000000001,0.00676323448480607,FOURIER-evolocumab
0.950000000000001,0.00676323448480607,FOURIER-evolocumab
0.960000000000001,0.00676323448480607,FOURIER-evolocumab
0.970000000000001,0.00676323448480607,FOURIER-evolocumab
0.980000000000001,0.00676323448480607,FOURIER-evolocumab
0.990000000000001,0.00676323448480607,FOURIER-evolocumab
1,0.00676323448480607,FOURIER-evolocumab
1.01,0.00676323448480607,FOURIER-evolocumab
1.02,0.00676323448480607,FOURIER-evolocumab
1.03,0.00676323448480607,FOURIER-evolocumab
1.04,0.00676323448480607,FOURIER-evolocumab
1.05,0.00676323448480607,FOURIER-evolocumab
1.06,0.00676323448480607,FOURIER-evolocumab
1.07,0.00676323448480607,FOURIER-evolocumab
1.08,0.00676323448480607,FOURIER-evolocumab
1.09,0.00676323448480607,FOURIER-evolocumab
1.1,0.00676323448480607,FOURIER-evolocumab
1.11,0.00676323448480607,FOURIER-evolocumab
1.12,0.00676323448480607,FOURIER-evolocumab
1.13,0.00676323448480607,FOURIER-evolocumab
1.14,0.00676323448480607,FOURIER-evolocumab
1.15,0.00676323448480607,FOURIER-evolocumab
1.16,0.00676323448480607,FOURIER-evolocumab
1.17,0.00676323448480607,FOURIER-evolocumab
1.18,0.00676323448480607,FOURIER-evolocumab
1.19,0.00676323448480607,FOURIER-evolocumab
1.2,0.00676323448480607,FOURIER-evolocumab
1.21,0.00676323448480607,FOURIER-evolocumab
1.22,0.00737733730512655,FOURIER-evolocumab
1.23,0.00812406187726347,FOURIER-evolocumab
1.24,0.00812406187726347,FOURIER-evolocumab
1.25,0.00812406187726347,FOURIER-evolocumab
1.26,0.00812406187726347,FOURIER-evolocumab
1.27,0.00812406187726347,FOURIER-evolocumab
1.28,0.00812406187726347,FOURIER-evolocumab
1.29,0.00812406187726347,FOURIER-evolocumab
1.3,0.00812406187726347,FOURIER-evolocumab
1.31,0.00812406187726347,FOURIER-evolocumab
1.32,0.00812406187726347,FOURIER-evolocumab
1.33,0.00812406187726347,FOURIER-evolocumab
1.34,0.00812406187726347,FOURIER-evolocumab
1.35,0.00812406187726347,FOURIER-evolocumab
1.36,0.00812406187726347,FOURIER-evolocumab
1.37,0.00812406187726347,FOURIER-evolocumab
1.38,0.00812406187726347,FOURIER-evolocumab
1.39,0.00812406187726347,FOURIER-evolocumab
1.4,0.00812406187726347,FOURIER-evolocumab
1.41,0.00812406187726347,FOURIER-evolocumab
1.42,0.00812406187726347,FOURIER-evolocumab
1.43,0.00812406187726347,FOURIER-evolocumab
1.44,0.00812406187726347,FOURIER-evolocumab
1.45,0.00812406187726347,FOURIER-evolocumab
1.46,0.00812406187726347,FOURIER-evolocumab
1.47,0.00812406187726347,FOURIER-evolocumab
1.48,0.00812406187726347,FOURIER-evolocumab
1.49,0.00812406187726347,FOURIER-evolocumab
1.5,0.00812406187726347,FOURIER-evolocumab
1.51,0.00812406187726347,FOURIER-evolocumab
1.52,0.00812406187726347,FOURIER-evolocumab
1.53,0.00812406187726347,FOURIER-evolocumab
1.54,0.00812406187726347,FOURIER-evolocumab
1.55,0.00812406187726347,FOURIER-evolocumab
1.56,0.00812406187726347,FOURIER-evolocumab
1.57,0.00812406187726347,FOURIER-evolocumab
1.58,0.00812406187726347,FOURIER-evolocumab
1.59,0.00812406187726347,FOURIER-evolocumab
1.6,0.00812406187726347,FOURIER-evolocumab
1.61,0.00812406187726347,FOURIER-evolocumab
1.62,0.00812406187726347,FOURIER-evolocumab
1.63,0.00812406187726347,FOURIER-evolocumab
1.64,0.00812406187726347,FOURIER-evolocumab
1.65,0.00812406187726347,FOURIER-evolocumab
1.66,0.00812406187726347,FOURIER-evolocumab
1.67,0.00812406187726347,FOURIER-evolocumab
1.68,0.00812406187726347,FOURIER-evolocumab
1.69,0.00812406187726347,FOURIER-evolocumab
1.7,0.00812406187726347,FOURIER-evolocumab
1.71,0.00812406187726347,FOURIER-evolocumab
1.72,0.00812406187726347,FOURIER-evolocumab
1.73,0.00812406187726347,FOURIER-evolocumab
1.74,0.00812406187726347,FOURIER-evolocumab
1.75,0.00812406187726347,FOURIER-evolocumab
1.76,0.00812406187726347,FOURIER-evolocumab
1.77,0.00812406187726347,FOURIER-evolocumab
1.78,0.00812406187726347,FOURIER-evolocumab
1.79,0.00812406187726347,FOURIER-evolocumab
1.8,0.00812406187726347,FOURIER-evolocumab
1.81,0.00812406187726347,FOURIER-evolocumab
1.82,0.00812406187726347,FOURIER-evolocumab
1.83,0.00812406187726347,FOURIER-evolocumab
1.84,0.00812406187726347,FOURIER-evolocumab
1.85,0.00812406187726347,FOURIER-evolocumab
1.86,0.00812406187726347,FOURIER-evolocumab
1.87,0.00812406187726347,FOURIER-evolocumab
1.88,0.00812406187726347,FOURIER-evolocumab
1.89,0.00812406187726347,FOURIER-evolocumab
1.9,0.00812406187726347,FOURIER-evolocumab
1.91,0.00923695696778023,FOURIER-evolocumab
1.92,0.0103926124270814,FOURIER-evolocumab
1.93,0.0103926124270814,FOURIER-evolocumab
1.94,0.0103926124270814,FOURIER-evolocumab
1.95,0.0103926124270814,FOURIER-evolocumab
1.96,0.0103926124270814,FOURIER-evolocumab
1.97,0.0103926124270814,FOURIER-evolocumab
1.98,0.0103926124270814,FOURIER-evolocumab
1.99,0.0103926124270814,FOURIER-evolocumab
2,0.0103926124270814,FOURIER-evolocumab
2.01,0.0103926124270814,FOURIER-evolocumab
2.02,0.0103926124270814,FOURIER-evolocumab
2.03,0.0103926124270814,FOURIER-evolocumab
2.04,0.0103926124270814,FOURIER-evolocumab
2.05,0.0103926124270814,FOURIER-evolocumab
2.06,0.0103926124270814,FOURIER-evolocumab
2.07,0.0103926124270814,FOURIER-evolocumab
2.08,0.0103926124270814,FOURIER-evolocumab
2.09,0.0111372247322181,FOURIER-evolocumab
2.1,0.0122365286040818,FOURIER-evolocumab
2.11,0.012998375603537,FOURIER-evolocumab
2.12,0.012999978963142,FOURIER-evolocumab
2.13,0.013,FOURIER-evolocumab
2.14,0.013,FOURIER-evolocumab
2.15,0.013,FOURIER-evolocumab
