x,y,Arm
0,0,FOURIER-placebo
0.01,0.000321148102608885,FOURIER-placebo
0.02,0.000776934111535541,FOURIER-placebo
0.03,0.00092383720288363,FOURIER-placebo
0.04,0.00133313732498774,FOURIER-placebo
0.05,0.00164892351105075,FOURIER-placebo
0.06,0.00184971786302451,FOURIER-placebo
0.0700000000000001,0.00204588321468875,FOURIER-placebo
0.0800000000000001,0.0027841245895049,FOURIER-placebo
0.09,0.00319166733218219,FOURIER-placebo
0.1,0.00345956745168439,FOURIER-placebo
0.11,0.00370855985115318,FOURIER-placebo
0.12,0.00426266969176527,FOURIER-placebo
0.13,0.00508295202059776,FOURIER-placebo
0.14,0.00553458363233765,FOURIER-placebo
0.15,0.00585751990181518,FOURIER-placebo
0.16,0.00612057203875914,FOURIER-placebo
0.17,0.00649722652478021,FOURIER-placebo
0.18,0.00694557299595636,FOURIER-placebo
0.19,0.00721643707177072,FOURIER-placebo
0.2,0.0074726927454719,FOURIER-placebo
0.21,0.00774270402575261,FOURIER-placebo
0.22,0.00820705537833503,FOURIER-placebo
0.23,0.00858598068282843,FOURIER-placebo
0.24,0.00884153966524619,FOURIER-placebo
0.25,0.00936474817987562,FOURIER-placebo
0.26,0.00988067815830184,FOURIER-placebo
0.27,0.0103183497116604,FOURIER-placebo
0.28,0.0105833552960006,FOURIER-placebo
0.29,0.0110116580442487,FOURIER-placebo
0.3,0.0113190107690906,FOURIER-placebo
0.31,0.011377888606927,FOURIER-placebo
0.32,0.0116146298499916,FOURIER-placebo
0.33,0.0118979904087726,FOURIER-placebo
0.34,0.0123247499023811,FOURIER-placebo
0.35,0.0126814828309154,FOURIER-placebo
0.36,0.0129875773671103,FOURIER-placebo
0.37,0.0132790994930669,FOURIER-placebo
0.38,0.0136739604245507,FOURIER-placebo
0.39,0.0141018917197572,FOURIER-placebo
0.4,0.0145548582228757,FOURIER-placebo
0.41,0.0149626528390955,FOURIER-placebo
0.42,0.0153993670654088,FOURIER-placebo
0.43,0.0159389138138824,FOURIER-placebo
0.44,0.016053809313003,FOURIER-placebo
0.45,0.016169106142606,FOURIER-placebo
0.46,0.0165391394876282,FOURIER-placebo
0.47,0.0169627619199637,FOURIER-placebo
0.48,0.0173877335961513,FOURIER-placebo
0.49,0.0178140283370389,FOURIER-placebo
0.5,0.0180795800728969,FOURIER-placebo
0.51,0.0184462953403428,FOURIER-placebo
0.52,0.0188242843261848,FOURIER-placebo
0.53,0.019052235476597,FOURIER-placebo
0.54,0.0193838238493805,FOURIER-placebo
0.55,0.0197906182740845,FOURIER-placebo
0.56,0.0200779302651301,FOURIER-placebo
0.57,0.0204416972098713,FOURIER-placebo
0.58,0.0208052841541815,FOURIER-placebo
0.590000000000001,0.0213286466615922,FOURIER-placebo
0.600000000000001,0.0217416549948251,FOURIER-placebo
0.61,0.0222836624341693,FOURIER-placebo
0.620000000000001,0.022602590440881,FOURIER-placebo
0.63,0.0230292119908563,FOURIER-placebo
0.64,0.0233820862425161,FOURIER-placebo
0.65,0.0236823936761432,FOURIER-placebo
0.66,0.024011377672566,FOURIER-placebo
0.67,0.0243697173104323,FOURIER-placebo
0.68,0.0247992812927663,FOURIER-placebo
0.690000000000001,0.0252050912702188,FOURIER-placebo
0.7,0.0256590265379327,FOURIER-placebo
0.71,0.0260599582813249,FOURIER-placebo
0.720000000000001,0.0266365050478026,FOURIER-placebo
0.73,0.0270444536933833,FOURIER-placebo
0.74,0.0276924612679209,FOURIER-placebo
0.750000000000001,0.0278819615647315,FOURIER-placebo
0.76,0.0282392400071578,FOURIER-placebo
0.77,0.0285083799034635,FOURIER-placebo
0.780000000000001,0.0288860040760023,FOURIER-placebo
0.79,0.029034106734968,FOURIER-placebo
0.8,0.0294273651544886,FOURIER-placebo
0.81,0.029840217562156,FOURIER-placebo
0.820000000000001,0.0301256346099588,FOURIER-placebo
0.830000000000001,0.0305671413732275,FOURIER-placebo
0.840000000000001,0.0310907361850384,FOURIER-placebo
0.850000000000001,0.0314167465536728,FOURIER-placebo
0.860000000000001,0.0316605570135275,FOURIER-placebo
0.870000000000001,0.0320663748536847,FOURIER-placebo
0.880000000000001,0.0325072549911375,FOURIER-placebo
0.890000000000001,0.0331418695163777,FOURIER-placebo
0.900000000000001,0.0335238711549781,FOURIER-placebo
0.910000000000001,0.0339924986521521,FOURIER-placebo
0.920000000000001,0.0342707246605354,FOURIER-placebo
0.930000000000001,0.0345875147011895,FOURIER-placebo
0.940000000000001,0.0347791421753432,FOURIER-placebo
0.950000000000001,0.0349972346273789,FOURIER-placebo
0.960000000000001,0.0352364329183542,FOURIER-placebo
0.970000000000001,0.0352876786891178,FOURIER-placebo
0.980000000000001,0.035461586414083,FOURIER-placebo
0.990000000000001,0.0355643316826178,FOURIER-placebo
1,0.0355643316826178,FOURIER-placebo
1.01,0.0359036409534376,FOURIER-placebo
1.02,0.0365967288829705,FOURIER-placebo
1.03,0.0369819001847755,FOURIER-placebo
1.04,0.0374389673099579,FOURIER-placebo
1.05,0.0376993702797801,FOURIER-placebo
1.06,0.0379647743227943,FOURIER-placebo
1.07,0.0383084345016497,FOURIER-placebo
1.08,0.03863991218051,FOURIER-placebo
1.09,0.0390507485687883,FOURIER-placebo
1.1,0.03931714548845,FOURIER-placebo
1.11,0.0396900857540597,FOURIER-placebo
1.12,0.0398545731237099,FOURIER-placebo
1.13,0.0400967440458725,FOURIER-placebo
1.14,0.0404362010202015,FOURIER-placebo
1.15,0.0408442736567845,FOURIER-placebo
1.16,0.0413039643139731,FOURIER-placebo
