x,y,Arm
0,2.82962514992274e-06,FOURIER-placebo
0.01,2.82962514992274e-06,FOURIER-placebo
0.02,2.90167791095488e-06,FOURIER-placebo
0.03,4.33799984759056e-05,FOURIER-placebo
0.04,8.07006937340164e-05,FOURIER-placebo
0.05,8.39388763926517e-05,FOURIER-placebo
0.06,0.000120354562417072,FOURIER-placebo
0.07,0.000159171819308842,FOURIER-placebo
0.08,0.000160192560338201,FOURIER-placebo
0.09,0.000160203948605993,FOURIER-placebo
0.1,0.000160203993400498,FOURIER-placebo
0.11,0.000160203993400498,FOURIER-placebo
0.12,0.000160203993400498,FOURIER-placebo
0.13,0.000160203993400498,FOURIER-placebo
0.14,0.000160203993400498,FOURIER-placebo
0.15,0.000160203993400498,FOURIER-placebo
0.16,0.000160203993400498,FOURIER-placebo
0.17,0.000160203993400498,FOURIER-placebo
0.18,0.000160203993400498,FOURIER-placebo
0.19,0.000160203993400498,FOURIER-placebo
0.2,0.000160203993400498,FOURIER-placebo
0.21,0.000160203993400498,FOURIER-placebo
0.22,0.000160203993400498,FOURIER-placebo
0.23,0.000160208066536778,FOURIER-placebo
0.24,0.00016097307475847,FOURIER-placebo
0.25,0.000199847331111247,FOURIER-placebo
0.26,0.000201782919909827,FOURIER-placebo
0.27,0.000244581993097212,FOURIER-placebo
0.28,0.000282691720243856,FOURIER-placebo
0.29,0.000285575016602522,FOURIER-placebo
0.3,0.000326775692787202,FOURIER-placebo
0.31,0.000326775692787202,FOURIER-placebo
0.32,0.000326775692787202,FOURIER-placebo
0.33,0.000326775692787202,FOURIER-placebo
0.34,0.000326775692787202,FOURIER-placebo
0.35,0.000326775692787202,FOURIER-placebo
0.36,0.000326775692787202,FOURIER-placebo
0.37,0.000326775692787202,FOURIER-placebo
0.38,0.000326775692787202,FOURIER-placebo
0.39,0.000326775692787202,FOURIER-placebo
0.4,0.000326775692787202,FOURIER-placebo
0.41,0.000366460051991258,FOURIER-placebo
0.42,0.000377014529825796,FOURIER-placebo
0.43,0.000408380006288449,FOURIER-placebo
0.44,0.000408380006288449,FOURIER-placebo
0.45,0.000408380006288449,FOURIER-placebo
0.46,0.000408380006288449,FOURIER-placebo
0.47,0.000408380006288449,FOURIER-placebo
0.48,0.000408380006288449,FOURIER-placebo
0.49,0.000408380006288449,FOURIER-placebo
0.5,0.000408380006288449,FOURIER-placebo
0.51,0.000408380006288449,FOURIER-placebo
0.52,0.000408380006288449,FOURIER-placebo
