timeline,KM_estimate,Arm,Origin,Event
1.25,0.0094910262557253,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.26,0.0095197105796686,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.27,0.0096036155602508,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.28,0.0096831785228917,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.29,0.0097437056848609,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.3,0.009808908493504,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.31,0.0099305409288145,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.32,0.0101366469508934,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.33,0.0101648161156897,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.34,0.0102967694567005,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.35,0.0103911565926417,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.36,0.0104941577172245,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.37,0.0105504974203291,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.38,0.0105504974203291,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.39,0.0106976291851821,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.4,0.0107872318692173,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.41,0.0108347554627016,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.42,0.0108347554627016,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.43,0.0108904300760289,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.44,0.0110495451589818,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.45,0.0112006670106524,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.46,0.0113181510163031,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.47,0.0113439440741179,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.48,0.0114103691845831,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.49,0.0114103691845831,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.5,0.0114171903513227,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.51,0.0115386495587146,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.52,0.0116736313487489,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.53,0.0116949449942345,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.54,0.0116957165716242,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.55,0.0116957165716242,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.56,0.011774133814846,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.57,0.0117921073287093,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.58,0.0118428319711572,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.59,0.0118428319711572,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.6,0.0118428319711572,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.61,0.0118428319711572,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.62,0.0118700054391572,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.63,0.011947801438272,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.64,0.0121813867339516,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.65,0.0123569215923905,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.66,0.012508316512151,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.67,0.0125241295160407,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.68,0.0125597807278127,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.69,0.0125885181739704,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.7,0.0127432143625448,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.71,0.0128929649871634,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.72,0.0129884795648506,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.73,0.0130835772829816,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.74,0.0132335757892391,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.75,0.0133562866451699,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.76,0.0134278905150555,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.77,0.0135909651409429,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.78,0.0136332998110247,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.79,0.0138785112975722,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.8,0.0140193017923003,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
