timeline,KM_estimate,Arm,Origin,Event
0.940000000000001,0.038967580497297,Placebo,Observed data (FOURIER),MACE
0.950000000000001,0.0392252343253568,Placebo,Observed data (FOURIER),MACE
0.960000000000001,0.0394082832428865,Placebo,Observed data (FOURIER),MACE
0.970000000000001,0.0397324525090006,Placebo,Observed data (FOURIER),MACE
0.980000000000001,0.0399463543558062,Placebo,Observed data (FOURIER),MACE
0.990000000000001,0.0402512204625729,Placebo,Observed data (FOURIER),MACE
1.0,0.0403284363578849,Placebo,Observed data (FOURIER),MACE
1.01,0.0404162136263429,Placebo,Observed data (FOURIER),MACE
1.02,0.0404162136263429,Placebo,Observed data (FOURIER),MACE
1.03,0.0413772280120863,Placebo,Observed data (FOURIER),MACE
1.04,0.0417639822446482,Placebo,Observed data (FOURIER),MACE
1.05,0.0422629796282443,Placebo,Observed data (FOURIER),MACE
1.06,0.0425440259850183,Placebo,Observed data (FOURIER),MACE
1.07,0.0428071960073927,Placebo,Observed data (FOURIER),MACE
1.08,0.0430792516441731,Placebo,Observed data (FOURIER),MACE
1.09,0.0431715216617085,Placebo,Observed data (FOURIER),MACE
1.1,0.043307998132683,Placebo,Observed data (FOURIER),MACE
1.11,0.0435881671893995,Placebo,Observed data (FOURIER),MACE
1.12,0.0436393913304211,Placebo,Observed data (FOURIER),MACE
1.13,0.0439047293188577,Placebo,Observed data (FOURIER),MACE
1.14,0.0439047293188577,Placebo,Observed data (FOURIER),MACE
1.15,0.0442341548410714,Placebo,Observed data (FOURIER),MACE
1.16,0.0450977323068385,Placebo,Observed data (FOURIER),MACE
1.17,0.0459665289671571,Placebo,Observed data (FOURIER),MACE
1.18,0.0460589614279082,Placebo,Observed data (FOURIER),MACE
1.19,0.0468237301256104,Placebo,Observed data (FOURIER),MACE
1.2,0.0473249848381927,Placebo,Observed data (FOURIER),MACE
1.21,0.0479294130290038,Placebo,Observed data (FOURIER),MACE
1.22,0.048776320901455,Placebo,Observed data (FOURIER),MACE
1.23,0.0491055736833536,Placebo,Observed data (FOURIER),MACE
1.24,0.0491055736833536,Placebo,Observed data (FOURIER),MACE
1.25,0.0491055736833536,Placebo,Observed data (FOURIER),MACE
1.26,0.0491055736833536,Placebo,Observed data (FOURIER),MACE
1.27,0.0493053408931536,Placebo,Observed data (FOURIER),MACE
1.28,0.0494190118970184,Placebo,Observed data (FOURIER),MACE
1.29,0.0501153104351673,Placebo,Observed data (FOURIER),MACE
1.3,0.0504479285225108,Placebo,Observed data (FOURIER),MACE
1.31,0.0507950164903839,Placebo,Observed data (FOURIER),MACE
1.32,0.0511467527488655,Placebo,Observed data (FOURIER),MACE
1.33,0.0515826813155504,Placebo,Observed data (FOURIER),MACE
1.34,0.052033212088225,Placebo,Observed data (FOURIER),MACE
1.35,0.052033212088225,Placebo,Observed data (FOURIER),MACE
1.36,0.052033212088225,Placebo,Observed data (FOURIER),MACE
1.37,0.052033212088225,Placebo,Observed data (FOURIER),MACE
1.38,0.052033212088225,Placebo,Observed data (FOURIER),MACE
1.39,0.052033212088225,Placebo,Observed data (FOURIER),MACE
1.4,0.052033212088225,Placebo,Observed data (FOURIER),MACE
1.41,0.052033212088225,Placebo,Observed data (FOURIER),MACE
1.42,0.052033212088225,Placebo,Observed data (FOURIER),MACE
1.43,0.0521792085818675,Placebo,Observed data (FOURIER),MACE
1.44,0.0529785616457028,Placebo,Observed data (FOURIER),MACE
1.45,0.053520069679146,Placebo,Observed data (FOURIER),MACE
1.46,0.053520069679146,Placebo,Observed data (FOURIER),MACE
1.47,0.053520069679146,Placebo,Observed data (FOURIER),MACE
1.48,0.0538632774454878,Placebo,Observed data (FOURIER),MACE
1.49,0.0545531000345281,Placebo,Observed data (FOURIER),MACE
1.5,0.0546965112166751,Placebo,Observed data (FOURIER),MACE
1.51,0.0549778444468893,Placebo,Observed data (FOURIER),MACE
1.52,0.055463569556774,Placebo,Observed data (FOURIER),MACE
1.53,0.055517567949308,Placebo,Observed data (FOURIER),MACE
1.54,0.0559941456461386,Placebo,Observed data (FOURIER),MACE
1.55,0.0566584844833022,Placebo,Observed data (FOURIER),MACE
1.56,0.0566584844833022,Placebo,Observed data (FOURIER),MACE
1.57,0.0575318615062582,Placebo,Observed data (FOURIER),MACE
1.58,0.057944866013152,Placebo,Observed data (FOURIER),MACE
1.59,0.057944866013152,Placebo,Observed data (FOURIER),MACE
1.6,0.0583206942361744,Placebo,Observed data (FOURIER),MACE
1.61,0.0583206942361744,Placebo,Observed data (FOURIER),MACE
1.62,0.0587047829193551,Placebo,Observed data (FOURIER),MACE
1.63,0.0587058300187906,Placebo,Observed data (FOURIER),MACE
1.64,0.0593090760705897,Placebo,Observed data (FOURIER),MACE
1.65,0.059327029758249,Placebo,Observed data (FOURIER),MACE
1.66,0.060392160179359,Placebo,Observed data (FOURIER),MACE
1.67,0.0605400075934652,Placebo,Observed data (FOURIER),MACE
1.68,0.0614144318656619,Placebo,Observed data (FOURIER),MACE
1.69,0.0619762650024003,Placebo,Observed data (FOURIER),MACE
1.7,0.0620857794467013,Placebo,Observed data (FOURIER),MACE
1.71,0.0622849390770937,Placebo,Observed data (FOURIER),MACE
1.72,0.0628187635036799,Placebo,Observed data (FOURIER),MACE
1.73,0.0637994034181836,Placebo,Observed data (FOURIER),MACE
1.74,0.0643258167047192,Placebo,Observed data (FOURIER),MACE
1.75,0.0643258167047192,Placebo,Observed data (FOURIER),MACE
1.76,0.0643258167047192,Placebo,Observed data (FOURIER),MACE
1.77,0.0644177097559396,Placebo,Observed data (FOURIER),MACE
1.78,0.0649110837976331,Placebo,Observed data (FOURIER),MACE
1.79,0.0649215924347226,Placebo,Observed data (FOURIER),MACE
1.8,0.0649823863999709,Placebo,Observed data (FOURIER),MACE
1.81,0.0655144802975156,Placebo,Observed data (FOURIER),MACE
1.82,0.0664349315783786,Placebo,Observed data (FOURIER),MACE
1.83,0.0669879568819817,Placebo,Observed data (FOURIER),MACE
1.84,0.0672803193314449,Placebo,Observed data (FOURIER),MACE
1.85,0.0678210295442522,Placebo,Observed data (FOURIER),MACE
1.86,0.0680719093626728,Placebo,Observed data (FOURIER),MACE
1.87,0.0683222359999031,Placebo,Observed data (FOURIER),MACE
1.88,0.0683222359999031,Placebo,Observed data (FOURIER),MACE
1.89,0.0686073487255821,Placebo,Observed data (FOURIER),MACE
1.9,0.0686073487255821,Placebo,Observed data (FOURIER),MACE
1.91,0.0690625113998106,Placebo,Observed data (FOURIER),MACE
1.92,0.0696396892319887,Placebo,Observed data (FOURIER),MACE
1.93,0.0700237830311338,Placebo,Observed data (FOURIER),MACE
1.94,0.0700250228413619,Placebo,Observed data (FOURIER),MACE
1.95,0.0702344478591575,Placebo,Observed data (FOURIER),MACE
1.96,0.0709411560111714,Placebo,Observed data (FOURIER),MACE
1.97,0.071389234824421,Placebo,Observed data (FOURIER),MACE
1.98,0.071389234824421,Placebo,Observed data (FOURIER),MACE
1.99,0.071389234824421,Placebo,Observed data (FOURIER),MACE
2.0,0.0716413928945674,Placebo,Observed data (FOURIER),MACE
2.01,0.0720090318621571,Placebo,Observed data (FOURIER),MACE
2.02,0.0720090318621571,Placebo,Observed data (FOURIER),MACE
2.03,0.0722388179626866,Placebo,Observed data (FOURIER),MACE
2.04,0.0722388179626866,Placebo,Observed data (FOURIER),MACE
2.05,0.072750986299633,Placebo,Observed data (FOURIER),MACE
2.06,0.0729219994351115,Placebo,Observed data (FOURIER),MACE
2.07,0.0729227944852534,Placebo,Observed data (FOURIER),MACE
2.08,0.0732851918856464,Placebo,Observed data (FOURIER),MACE
2.09,0.0738665717395211,Placebo,Observed data (FOURIER),MACE
2.1,0.0740244856212702,Placebo,Observed data (FOURIER),MACE
2.11,0.0740250055028367,Placebo,Observed data (FOURIER),MACE
2.12,0.0740252106877681,Placebo,Observed data (FOURIER),MACE
2.13,0.0740252106877681,Placebo,Observed data (FOURIER),MACE
2.14,0.0744881880734762,Placebo,Observed data (FOURIER),MACE
2.15,0.0752902058079268,Placebo,Observed data (FOURIER),MACE
2.16,0.0755559935216011,Placebo,Observed data (FOURIER),MACE
2.17,0.0755559935216011,Placebo,Observed data (FOURIER),MACE
2.18,0.0764917621175805,Placebo,Observed data (FOURIER),MACE
2.19,0.0773727743603467,Placebo,Observed data (FOURIER),MACE
2.2,0.0773727743603467,Placebo,Observed data (FOURIER),MACE
2.21,0.0773727743603467,Placebo,Observed data (FOURIER),MACE
2.22,0.0773727743603467,Placebo,Observed data (FOURIER),MACE
2.23,0.0773727743603467,Placebo,Observed data (FOURIER),MACE
2.24,0.0780862870207299,Placebo,Observed data (FOURIER),MACE
2.25,0.0789456662894568,Placebo,Observed data (FOURIER),MACE
2.26,0.0789598694226573,Placebo,Observed data (FOURIER),MACE
2.27,0.0789598694226573,Placebo,Observed data (FOURIER),MACE
2.28,0.0789598694226573,Placebo,Observed data (FOURIER),MACE
2.29,0.0795547056026187,Placebo,Observed data (FOURIER),MACE
2.3,0.0802770388441618,Placebo,Observed data (FOURIER),MACE
2.30999999999999,0.0805830928290673,Placebo,Observed data (FOURIER),MACE
2.31999999999999,0.0809999514700929,Placebo,Observed data (FOURIER),MACE
2.32999999999999,0.0813211778574898,Placebo,Observed data (FOURIER),MACE
2.33999999999999,0.0820786778888887,Placebo,Observed data (FOURIER),MACE
2.34999999999999,0.0826227391017004,Placebo,Observed data (FOURIER),MACE
2.35999999999999,0.0826227391017004,Placebo,Observed data (FOURIER),MACE
2.36999999999999,0.0827725603268368,Placebo,Observed data (FOURIER),MACE
2.37999999999999,0.0833011464171389,Placebo,Observed data (FOURIER),MACE
2.38999999999999,0.0840515260946107,Placebo,Observed data (FOURIER),MACE
2.39999999999999,0.0840675034287148,Placebo,Observed data (FOURIER),MACE
2.40999999999999,0.0845787417540008,Placebo,Observed data (FOURIER),MACE
2.41999999999999,0.0845787417540008,Placebo,Observed data (FOURIER),MACE
2.42999999999999,0.0850011555203758,Placebo,Observed data (FOURIER),MACE
2.43999999999999,0.0854671800640928,Placebo,Observed data (FOURIER),MACE
2.44999999999999,0.0862766355379756,Placebo,Observed data (FOURIER),MACE
2.45999999999999,0.0871821374267742,Placebo,Observed data (FOURIER),MACE
2.46999999999999,0.0879984644158602,Placebo,Observed data (FOURIER),MACE
2.47999999999999,0.0885728950887847,Placebo,Observed data (FOURIER),MACE
2.48999999999999,0.0889887585584148,Placebo,Observed data (FOURIER),MACE
2.49999999999999,0.089,Placebo,Observed data (FOURIER),MACE
0.0,0.0,Evolocumab,Observed data (FOURIER),MACE
0.01,0.0,Evolocumab,Observed data (FOURIER),MACE
0.02,0.0,Evolocumab,Observed data (FOURIER),MACE
0.03,0.0003420474612425,Evolocumab,Observed data (FOURIER),MACE
0.04,0.0007801007828245,Evolocumab,Observed data (FOURIER),MACE
0.05,0.0008024814729218,Evolocumab,Observed data (FOURIER),MACE
0.06,0.001184146117307,Evolocumab,Observed data (FOURIER),MACE
0.07,0.0017348714507004,Evolocumab,Observed data (FOURIER),MACE
0.08,0.0027076391675013,Evolocumab,Observed data (FOURIER),MACE
0.09,0.0028722803155771,Evolocumab,Observed data (FOURIER),MACE
0.1,0.0031623260725967,Evolocumab,Observed data (FOURIER),MACE
0.11,0.0037490423236785,Evolocumab,Observed data (FOURIER),MACE
0.12,0.0037969617543116,Evolocumab,Observed data (FOURIER),MACE
0.13,0.0040911480881703,Evolocumab,Observed data (FOURIER),MACE
0.14,0.0046102757556209,Evolocumab,Observed data (FOURIER),MACE
0.15,0.0052675580918973,Evolocumab,Observed data (FOURIER),MACE
0.16,0.0056910370810422,Evolocumab,Observed data (FOURIER),MACE
0.17,0.0063169084810859,Evolocumab,Observed data (FOURIER),MACE
0.18,0.0064820879892365,Evolocumab,Observed data (FOURIER),MACE
0.19,0.0065160422943717,Evolocumab,Observed data (FOURIER),MACE
0.2,0.0074294813003916,Evolocumab,Observed data (FOURIER),MACE
0.21,0.0081880753700348,Evolocumab,Observed data (FOURIER),MACE
0.22,0.008213449289779,Evolocumab,Observed data (FOURIER),MACE
0.23,0.0084446855019825,Evolocumab,Observed data (FOURIER),MACE
0.24,0.0086837538323566,Evolocumab,Observed data (FOURIER),MACE
0.25,0.0091393957674215,Evolocumab,Observed data (FOURIER),MACE
0.26,0.0095073659218682,Evolocumab,Observed data (FOURIER),MACE
0.27,0.010232381372988,Evolocumab,Observed data (FOURIER),MACE
0.28,0.0109739303411275,Evolocumab,Observed data (FOURIER),MACE
0.29,0.0109739303411275,Evolocumab,Observed data (FOURIER),MACE
0.3,0.0109739303411275,Evolocumab,Observed data (FOURIER),MACE
0.31,0.0109739303411275,Evolocumab,Observed data (FOURIER),MACE
0.32,0.0114427852882953,Evolocumab,Observed data (FOURIER),MACE
0.33,0.0119370804748071,Evolocumab,Observed data (FOURIER),MACE
0.34,0.0119370804748071,Evolocumab,Observed data (FOURIER),MACE
0.35,0.0124202011336604,Evolocumab,Observed data (FOURIER),MACE
0.36,0.0129666706407456,Evolocumab,Observed data (FOURIER),MACE
0.37,0.0129692069213246,Evolocumab,Observed data (FOURIER),MACE
0.38,0.0132240456592449,Evolocumab,Observed data (FOURIER),MACE
0.39,0.0135017871314761,Evolocumab,Observed data (FOURIER),MACE
0.4,0.013632105840439,Evolocumab,Observed data (FOURIER),MACE
0.41,0.0144476333036121,Evolocumab,Observed data (FOURIER),MACE
0.42,0.0146700052178541,Evolocumab,Observed data (FOURIER),MACE
0.43,0.0147546271004041,Evolocumab,Observed data (FOURIER),MACE
0.44,0.0150150554152211,Evolocumab,Observed data (FOURIER),MACE
0.45,0.0154834224513143,Evolocumab,Observed data (FOURIER),MACE
0.46,0.0158765639300144,Evolocumab,Observed data (FOURIER),MACE
0.47,0.0158765639300144,Evolocumab,Observed data (FOURIER),MACE
0.48,0.0158765639300144,Evolocumab,Observed data (FOURIER),MACE
0.49,0.0160536298623523,Evolocumab,Observed data (FOURIER),MACE
0.5,0.0161788315546494,Evolocumab,Observed data (FOURIER),MACE
0.51,0.0163793650147739,Evolocumab,Observed data (FOURIER),MACE
0.52,0.0163793650147739,Evolocumab,Observed data (FOURIER),MACE
0.53,0.0163793650147739,Evolocumab,Observed data (FOURIER),MACE
0.54,0.0167511006867651,Evolocumab,Observed data (FOURIER),MACE
