timeline,KM_estimate,Arm,Origin,Event
0.900000000000001,0.037894995617642,Evolocumab,Observed data (FOURIER),MACE
0.91,0.0382971476507229,Evolocumab,Observed data (FOURIER),MACE
0.920000000000001,0.0387371323660446,Evolocumab,Observed data (FOURIER),MACE
0.93,0.0391536668546143,Evolocumab,Observed data (FOURIER),MACE
0.94,0.0396066227882572,Evolocumab,Observed data (FOURIER),MACE
0.950000000000001,0.0399527114642004,Evolocumab,Observed data (FOURIER),MACE
0.960000000000001,0.0402825129294802,Evolocumab,Observed data (FOURIER),MACE
0.97,0.0404578132508159,Evolocumab,Observed data (FOURIER),MACE
0.980000000000001,0.0407873434534005,Evolocumab,Observed data (FOURIER),MACE
0.990000000000001,0.0411197458642946,Evolocumab,Observed data (FOURIER),MACE
1.0,0.0414529955097638,Evolocumab,Observed data (FOURIER),MACE
1.01,0.0417953836774012,Evolocumab,Observed data (FOURIER),MACE
1.02,0.041863547817749,Evolocumab,Observed data (FOURIER),MACE
1.03,0.0421370084598841,Evolocumab,Observed data (FOURIER),MACE
1.04,0.0425680167706824,Evolocumab,Observed data (FOURIER),MACE
1.05,0.0429571130748283,Evolocumab,Observed data (FOURIER),MACE
1.06,0.0434190397924742,Evolocumab,Observed data (FOURIER),MACE
1.07,0.0437829645513456,Evolocumab,Observed data (FOURIER),MACE
1.08,0.0442660017250704,Evolocumab,Observed data (FOURIER),MACE
1.09,0.0446070491125969,Evolocumab,Observed data (FOURIER),MACE
1.1,0.0449392852294368,Evolocumab,Observed data (FOURIER),MACE
1.11,0.0452574288758273,Evolocumab,Observed data (FOURIER),MACE
1.12,0.0452574288758273,Evolocumab,Observed data (FOURIER),MACE
1.13,0.0454178535530085,Evolocumab,Observed data (FOURIER),MACE
1.14,0.0456336587931108,Evolocumab,Observed data (FOURIER),MACE
1.15,0.0459631279936037,Evolocumab,Observed data (FOURIER),MACE
1.16,0.0463159230224328,Evolocumab,Observed data (FOURIER),MACE
1.17,0.0465648833190788,Evolocumab,Observed data (FOURIER),MACE
1.18,0.0467644267743052,Evolocumab,Observed data (FOURIER),MACE
1.19,0.0472789138757105,Evolocumab,Observed data (FOURIER),MACE
1.2,0.0476422719322792,Evolocumab,Observed data (FOURIER),MACE
1.21,0.0481123887550233,Evolocumab,Observed data (FOURIER),MACE
1.22,0.0486068606157551,Evolocumab,Observed data (FOURIER),MACE
1.23,0.0489432969580214,Evolocumab,Observed data (FOURIER),MACE
1.24,0.0494341585167915,Evolocumab,Observed data (FOURIER),MACE
1.25,0.0497770052154191,Evolocumab,Observed data (FOURIER),MACE
1.26,0.0499673216377016,Evolocumab,Observed data (FOURIER),MACE
1.27,0.0502129705197828,Evolocumab,Observed data (FOURIER),MACE
1.28,0.0502129705197828,Evolocumab,Observed data (FOURIER),MACE
1.29,0.0504612348706355,Evolocumab,Observed data (FOURIER),MACE
1.3,0.050779212363502,Evolocumab,Observed data (FOURIER),MACE
1.31,0.0513996100645975,Evolocumab,Observed data (FOURIER),MACE
1.32,0.0517757674803156,Evolocumab,Observed data (FOURIER),MACE
1.33,0.0521142286600928,Evolocumab,Observed data (FOURIER),MACE
1.34,0.0525824840946619,Evolocumab,Observed data (FOURIER),MACE
1.35,0.05293603908445,Evolocumab,Observed data (FOURIER),MACE
1.36,0.0532709552649817,Evolocumab,Observed data (FOURIER),MACE
1.37,0.0536100684242987,Evolocumab,Observed data (FOURIER),MACE
1.38,0.0537802031719758,Evolocumab,Observed data (FOURIER),MACE
1.39,0.0542644724625719,Evolocumab,Observed data (FOURIER),MACE
1.4,0.0546468437812482,Evolocumab,Observed data (FOURIER),MACE
1.41,0.0548952516638484,Evolocumab,Observed data (FOURIER),MACE
1.42,0.0553788485855805,Evolocumab,Observed data (FOURIER),MACE
1.43,0.055676793500155,Evolocumab,Observed data (FOURIER),MACE
1.44,0.0559732161062947,Evolocumab,Observed data (FOURIER),MACE
1.45,0.0563462443930573,Evolocumab,Observed data (FOURIER),MACE
1.46,0.0563462443930573,Evolocumab,Observed data (FOURIER),MACE
1.47,0.0565930167820867,Evolocumab,Observed data (FOURIER),MACE
1.48,0.0569287244977445,Evolocumab,Observed data (FOURIER),MACE
1.49,0.0571138762870905,Evolocumab,Observed data (FOURIER),MACE
1.5,0.0571238433642344,Evolocumab,Observed data (FOURIER),MACE
1.51,0.0573009278979262,Evolocumab,Observed data (FOURIER),MACE
1.52,0.0576134599594142,Evolocumab,Observed data (FOURIER),MACE
1.53,0.0579676581934949,Evolocumab,Observed data (FOURIER),MACE
1.54,0.0581070322849039,Evolocumab,Observed data (FOURIER),MACE
1.55,0.0586498647368652,Evolocumab,Observed data (FOURIER),MACE
1.56,0.0590975224891029,Evolocumab,Observed data (FOURIER),MACE
1.57,0.0595050910431805,Evolocumab,Observed data (FOURIER),MACE
1.58,0.0599800846386073,Evolocumab,Observed data (FOURIER),MACE
1.59,0.0601042561661603,Evolocumab,Observed data (FOURIER),MACE
1.6,0.0603369421176309,Evolocumab,Observed data (FOURIER),MACE
1.61,0.0603369421176309,Evolocumab,Observed data (FOURIER),MACE
1.62,0.0604902888431242,Evolocumab,Observed data (FOURIER),MACE
1.63,0.0609609479765169,Evolocumab,Observed data (FOURIER),MACE
1.64,0.0614569453272513,Evolocumab,Observed data (FOURIER),MACE
1.65,0.0614569453272513,Evolocumab,Observed data (FOURIER),MACE
1.66,0.0616305079452184,Evolocumab,Observed data (FOURIER),MACE
1.67,0.0616565551044531,Evolocumab,Observed data (FOURIER),MACE
1.68,0.0618577436683296,Evolocumab,Observed data (FOURIER),MACE
1.69,0.062283156691021,Evolocumab,Observed data (FOURIER),MACE
1.7,0.0629057420629422,Evolocumab,Observed data (FOURIER),MACE
1.71,0.063603987363975,Evolocumab,Observed data (FOURIER),MACE
1.72,0.0641678175263323,Evolocumab,Observed data (FOURIER),MACE
1.73,0.0646066268081996,Evolocumab,Observed data (FOURIER),MACE
1.74,0.0648334443850996,Evolocumab,Observed data (FOURIER),MACE
1.75,0.0649553315309425,Evolocumab,Observed data (FOURIER),MACE
1.76,0.0652841808137778,Evolocumab,Observed data (FOURIER),MACE
1.77,0.0656276440802813,Evolocumab,Observed data (FOURIER),MACE
1.78,0.0659632585333561,Evolocumab,Observed data (FOURIER),MACE
1.79,0.0664675546535657,Evolocumab,Observed data (FOURIER),MACE
1.8,0.0666095580820757,Evolocumab,Observed data (FOURIER),MACE
1.81,0.0669410189738986,Evolocumab,Observed data (FOURIER),MACE
1.82,0.0673852550996238,Evolocumab,Observed data (FOURIER),MACE
1.83,0.0679244977560892,Evolocumab,Observed data (FOURIER),MACE
1.84,0.0679244977560892,Evolocumab,Observed data (FOURIER),MACE
1.85,0.0682232805109758,Evolocumab,Observed data (FOURIER),MACE
1.86,0.0682232805109758,Evolocumab,Observed data (FOURIER),MACE
